Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CR91,23.12.2023,120,USD,100.956611,8.06,103.097167,1.62
US900123CF53,22.03.2024,210,USD,101.218750,7.96,103.367639,4.18
US900123CV04,10.08.2024,351,USD,99.207583,7.51,101.400139,5.18
US900123CW86,14.11.2024,447,USD,99.029111,7.81,101.208333,5.96
US900123AW05,05.02.2025,530,USD,99.992722,7.68,102.194667,6.11
US900123CX69,13.03.2025,566,USD,96.773500,7.83,98.945722,6.33
US900123CZ18,14.10.2025,781,USD,99.148792,8.01,101.286625,6.94
US900123DB31,26.01.2026,885,USD,93.288639,8.03,95.479417,7.02
US900123CJ75,14.04.2026,963,USD,92.547528,8.11,94.739750,7.16
US900123CK49,09.10.2026,1141,USD,93.371667,7.99,95.570833,7.18
US900123CL22,25.03.2027,1308,USD,95.598000,8.26,97.889667,7.51
USM88269US88,24.09.2027,1491,USD,104.570222,8.31,106.880778,7.67
US900123DF45,15.01.2028,1604,USD,105.802222,8.56,108.086944,7.98
US900123CP36,17.02.2028,1637,USD,88.867889,8.17,91.131833,7.55
US900123CQ19,24.10.2028,1887,USD,93.128681,8.28,95.409736,7.73
US900123DH01,14.03.2029,2028,USD,106.773708,8.78,109.067875,8.28
US900123CT57,26.04.2029,2071,USD,98.621486,8.50,100.981208,7.98
US900123AL40,15.01.2030,2335,USD,118.228444,8.40,120.927389,7.92
US900123CY43,13.03.2030,2392,USD,86.276500,8.50,88.551833,8.02
US900123DJ66,13.07.2030,2514,USD,102.440583,8.85,104.736972,8.43
US900123DA57,15.01.2031,2700,USD,86.456111,8.58,88.797222,8.13
US900123DC14,26.06.2031,2862,USD,85.702847,8.59,88.036125,8.15
US900123DG28,19.01.2033,3435,USD,104.005500,8.88,106.329667,8.54
US900123DD96,20.09.2033,3679,USD,89.847611,8.43,92.224833,8.06
US900123AT75,14.02.2034,3826,USD,97.662444,8.37,100.186333,8.02
US900123AY60,17.03.2036,4588,USD,89.566361,8.65,92.064750,8.31
US900123BB58,05.03.2038,5306,USD,92.459611,8.58,95.068167,8.26
US900123BG46,30.05.2040,6123,USD,83.731750,8.81,86.313750,8.48
US900123BJ84,14.01.2041,6352,USD,76.416333,8.74,78.835000,8.42
US900123CB40,16.04.2043,7174,USD,66.919875,8.57,69.239042,8.25
US900123CG37,17.02.2045,7847,USD,79.037222,8.83,81.383833,8.56
US900123CM05,11.05.2047,8660,USD,71.490111,8.80,73.816000,8.51
XS1843443356,31.03.2025,584,EUR,100.305582,5.65,102.461128,4.24
XS1629918415,14.06.2025,659,EUR,96.442344,5.76,98.594863,4.48
XS1909184753,16.02.2026,906,EUR,100.676849,6.09,102.866836,5.14
XS2361850527,08.07.2027,1413,EUR,93.826770,6.39,96.034585,5.73
