Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CX69,13.03.2025,34,USD,101.208000,9.06,102.255222,0.00
US900123CZ18,14.10.2025,249,USD,102.406042,5.75,103.581875,4.07
US900123DB31,26.01.2026,353,USD,99.285139,5.67,100.442917,4.48
US900123CJ75,14.04.2026,431,USD,99.579028,5.80,100.861250,4.71
US900123CK49,09.10.2026,609,USD,99.835917,5.99,101.220083,5.15
US900123CL22,25.03.2027,776,USD,102.118000,6.04,103.904667,5.17
USM88269US88,24.09.2027,959,USD,109.317222,6.04,110.777778,5.48
US900123DF45,15.01.2028,1072,USD,110.378472,6.18,111.901194,5.67
US900123CP36,17.02.2028,1105,USD,99.460139,6.21,101.027083,5.65
US900123CQ19,24.10.2028,1355,USD,101.067431,6.33,102.665486,5.86
US900123DH01,14.03.2029,1496,USD,113.528958,6.60,115.148125,6.20
US900123CT57,26.04.2029,1539,USD,105.632236,6.66,107.183958,6.26
US900123AL40,15.01.2030,1803,USD,124.230694,6.27,126.397639,5.83
US900123CY43,13.03.2030,1860,USD,95.468000,6.81,97.266333,6.39
US900123DJ66,13.07.2030,1982,USD,110.981333,6.81,112.817722,6.44
US900123DA57,15.01.2031,2168,USD,95.201611,7.03,97.022722,6.65
US900123DC14,26.06.2031,2330,USD,94.662097,7.06,96.497375,6.70
US900123DL13,17.07.2032,2717,USD,99.653833,7.25,101.288000,6.98
US900123DG28,19.01.2033,2903,USD,113.076750,7.26,114.955917,6.98
US900123DD96,20.09.2033,3147,USD,97.741611,7.25,99.603833,6.96
US900123AT75,14.02.2034,3294,USD,109.709444,7.11,111.656333,6.84
US900123DK30,15.05.2034,3384,USD,103.776806,7.32,105.616528,7.06
US900123DN78,03.01.2035,3617,USD,94.513889,7.38,96.211111,7.14
US900123AY60,17.03.2036,4056,USD,98.771611,7.39,100.633000,7.15
US900123BB58,05.03.2038,4774,USD,104.031111,7.13,106.196667,6.89
US900123BG46,30.05.2040,5591,USD,93.231250,7.65,95.391250,7.40
US900123BJ84,14.01.2041,5820,USD,83.893333,7.83,85.775000,7.60
US900123CB40,16.04.2043,6642,USD,72.618125,7.89,74.490292,7.66
US900123CG37,17.02.2045,7315,USD,89.411472,8.01,91.312083,7.81
US900123CM05,11.05.2047,8128,USD,77.858611,8.03,79.672500,7.83
XS1843443356,31.03.2025,52,EUR,103.486096,7.72,0.000000,0.00
XS1629918415,14.06.2025,127,EUR,101.469178,5.04,103.074795,0.50
XS1909184753,16.02.2026,374,EUR,106.542131,3.71,108.338962,1.97
XS2361850527,08.07.2027,881,EUR,103.905068,3.78,105.793014,2.98
XS2790222116,21.05.2030,1929,EUR,109.858973,4.84,111.743356,4.46
