Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,436,USD,101.360278,8.00,103.835833,5.87
US900123CF53,22.03.2024,526,USD,95.867417,9.12,98.336306,7.29
US900123CV04,10.08.2024,667,USD,96.003250,9.45,98.478806,7.97
US900123CW86,14.11.2024,763,USD,94.860778,9.63,97.332000,8.29
US900123AW05,05.02.2025,846,USD,96.024056,10.02,98.517000,8.81
US900123CX69,13.03.2025,882,USD,87.457167,10.42,89.898389,9.21
US900123CZ18,14.10.2025,1097,USD,92.531792,10.60,91.813125,9.61
US900123DB31,26.01.2026,1201,USD,84.567972,10.83,87.032750,9.86
US900123CJ75,14.04.2026,1279,USD,83.428194,10.80,83.783417,9.86
US900123CK49,09.10.2026,1457,USD,81.178167,10.83,83.624333,10.00
US900123CL22,25.03.2027,1624,USD,83.224000,10.95,85.746667,10.17
USM88269US88,24.09.2027,1807,USD,92.686889,10.66,95.220444,9.99
US900123CP36,17.02.2028,1953,USD,77.121222,11.12,79.647167,10.40
US900123CQ19,24.10.2028,2203,USD,81.305347,11.13,83.842403,10.48
US900123CT57,26.04.2029,2387,USD,87.454153,11.15,90.036875,10.56
US900123AL40,15.01.2030,2651,USD,107.456778,10.94,110.564722,10.36
US900123CY43,13.03.2030,2708,USD,70.801500,11.24,73.346833,10.64
US900123DA57,15.01.2031,3016,USD,73.731444,11.17,76.270556,10.62
US900123DC14,26.06.2031,3178,USD,0.000000,0.00,0.000000,0.00
US900123DD96,20.09.2033,3995,USD,71.510278,11.13,74.040500,10.65
US900123AT75,14.02.2034,4142,USD,83.610111,10.73,86.533000,10.24
US900123AY60,17.03.2036,4904,USD,71.469528,11.08,74.283917,10.59
US900123BB58,05.03.2038,5622,USD,74.802278,10.73,77.812833,10.26
US900123BG46,30.05.2040,6439,USD,71.652750,10.66,74.429750,10.23
US900123BJ84,14.01.2041,6668,USD,62.160333,11.05,64.883000,10.57
US900123CB40,16.04.2043,7490,USD,56.800875,10.23,56.948542,9.78
US900123CG37,17.02.2045,8163,USD,65.043556,10.97,67.773167,10.53
US900123CM05,11.05.2047,8976,USD,60.308778,10.59,63.022667,10.14
XS1843443356,31.03.2025,900,EUR,95.865562,7.65,98.364247,6.50
XS1629918415,14.06.2025,975,EUR,90.969397,7.56,93.541014,6.43
XS1909184753,16.02.2026,1222,EUR,94.813932,8.22,97.358918,7.31
XS2361850527,08.07.2027,1729,EUR,84.588671,8.80,87.201616,8.05
