Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,1654,USD,103.783944,7.47,105.964500,6.92
US900123CF53,22.03.2024,1744,USD,94.853750,7.37,97.017639,6.83
US900123AW05,05.02.2025,2064,USD,101.809222,7.55,103.991167,7.09
US900123CJ75,14.04.2026,2497,USD,84.200528,7.36,86.347750,6.93
US900123CK49,09.10.2026,2675,USD,86.430667,7.47,88.584833,7.06
US900123CL22,25.03.2027,2842,USD,91.778000,7.64,93.944667,7.26
US900123CP36,17.02.2028,3171,USD,86.536389,7.53,88.693333,7.17
US900123CQ19,24.10.2028,3421,USD,90.641681,7.67,92.809736,7.33
US900123CT57,26.04.2029,3605,USD,100.959542,7.93,103.144264,7.62
US900123AL40,15.01.2030,3869,USD,130.515944,8.20,133.497889,7.86
US900123AT75,14.02.2034,5360,USD,101.258444,8.16,104.447333,7.80
US900123AY60,17.03.2036,6122,USD,90.152361,8.14,92.828750,7.84
US900123BB58,05.03.2038,6840,USD,93.553611,8.13,96.234167,7.85
US900123BG46,30.05.2040,7657,USD,87.297750,8.04,89.972750,7.76
US900123BJ84,14.01.2041,7886,USD,82.993333,7.89,85.535000,7.62
US900123CB40,16.04.2043,8708,USD,73.453875,7.31,75.858042,7.05
US900123CG37,17.02.2045,9381,USD,87.432722,7.98,89.981333,7.73
US900123CM05,11.05.2047,10194,USD,78.571111,7.67,80.985000,7.42
XS1843443356,31.03.2025,2118,EUR,96.225109,5.59,97.875656,5.26
XS1629918415,14.06.2025,2193,EUR,91.696096,5.56,91.081639,5.02
XS1909184753,16.02.2026,2440,EUR,98.384849,5.80,100.523836,5.41
