Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CR91,23.12.2023,32,USD,102.325556,14.29,103.953972,0.00
US900123CF53,22.03.2024,122,USD,99.945361,8.72,101.840278,3.10
US900123CV04,10.08.2024,263,USD,101.061528,7.38,103.011444,4.64
US900123CW86,14.11.2024,359,USD,98.511889,7.32,100.587556,5.14
US900123AW05,05.02.2025,442,USD,102.284528,7.26,104.384986,5.48
US900123CX69,13.03.2025,478,USD,96.760778,7.54,98.841194,5.86
US900123CZ18,14.10.2025,693,USD,98.515208,7.60,100.545333,6.46
US900123DB31,26.01.2026,797,USD,95.937361,7.57,98.013944,6.52
US900123CJ75,14.04.2026,875,USD,93.133806,7.64,95.192222,6.67
US900123CK49,09.10.2026,1053,USD,93.448750,7.67,95.536375,6.85
US900123CL22,25.03.2027,1220,USD,95.851333,7.75,97.981333,7.02
USM88269US88,24.09.2027,1403,USD,104.081667,7.76,106.216333,7.15
US900123DF45,15.01.2028,1516,USD,109.994250,7.99,112.073542,7.44
US900123CP36,17.02.2028,1549,USD,92.048194,7.73,94.143903,7.13
US900123CQ19,24.10.2028,1799,USD,93.629375,7.82,95.743417,7.29
US900123DH01,14.03.2029,1940,USD,106.689792,8.20,108.805917,7.74
US900123CT57,26.04.2029,1983,USD,98.456514,8.10,100.705056,7.60
US900123AL40,15.01.2030,2247,USD,122.929250,7.95,125.777208,7.44
US900123CY43,13.03.2030,2304,USD,86.789667,8.17,88.948417,7.70
US900123DJ66,13.07.2030,2426,USD,107.074444,8.36,109.195486,7.96
US900123DA57,15.01.2031,2612,USD,89.660500,8.28,91.902083,7.85
US900123DC14,26.06.2031,2774,USD,88.914319,8.30,91.107278,7.88
US900123DG28,19.01.2033,3347,USD,108.482083,8.53,110.537208,8.22
US900123DD96,20.09.2033,3591,USD,89.306389,8.27,91.637556,7.91
US900123AT75,14.02.2034,3738,USD,100.402556,8.25,102.707222,7.93
US900123AY60,17.03.2036,4500,USD,88.457222,8.57,90.879514,8.23
US900123BB58,05.03.2038,5218,USD,91.027556,8.53,93.365972,8.24
US900123BG46,30.05.2040,6035,USD,86.516250,8.67,88.802500,8.38
US900123BJ84,14.01.2041,6264,USD,78.309667,8.70,80.744667,8.38
US900123CB40,16.04.2043,7086,USD,65.551958,8.61,67.731583,8.30
US900123CG37,17.02.2045,7759,USD,81.012861,8.79,83.340069,8.52
US900123CM05,11.05.2047,8572,USD,70.444722,8.75,72.752639,8.46
XS1843443356,31.03.2025,496,EUR,101.916604,5.43,103.864877,3.94
XS1629918415,14.06.2025,571,EUR,98.102765,5.51,100.143525,4.11
XS1909184753,16.02.2026,818,EUR,102.703548,5.80,104.779041,4.81
XS2361850527,08.07.2027,1325,EUR,96.225683,6.07,98.342590,5.40
