Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CW86,14.11.2024,27,USD,102.005556,10.78,103.054778,0.00
US900123AW05,05.02.2025,110,USD,101.835486,6.12,102.979431,2.40
US900123CX69,13.03.2025,146,USD,99.670194,6.11,100.773417,3.42
US900123CZ18,14.10.2025,361,USD,101.123833,5.27,102.339667,4.06
US900123DB31,26.01.2026,465,USD,100.353944,5.34,101.662722,4.31
US900123CJ75,14.04.2026,543,USD,98.257222,5.52,99.591444,4.61
US900123CK49,09.10.2026,721,USD,98.859875,5.56,100.408042,4.75
US900123CL22,25.03.2027,888,USD,101.306333,5.59,102.915000,4.91
USM88269US88,24.09.2027,1071,USD,108.343333,5.68,109.951889,5.14
US900123DF45,15.01.2028,1184,USD,114.471042,5.78,115.997764,5.32
US900123CP36,17.02.2028,1217,USD,98.660403,5.86,100.320347,5.32
US900123CQ19,24.10.2028,1467,USD,103.583417,5.95,105.185472,5.52
US900123DH01,14.03.2029,1608,USD,112.603417,6.29,114.234583,5.91
US900123CT57,26.04.2029,1651,USD,108.506056,6.37,110.169778,5.97
US900123AL40,15.01.2030,1915,USD,129.782708,5.87,131.911653,5.48
US900123CY43,13.03.2030,1972,USD,94.915417,6.49,96.810750,6.08
US900123DJ66,13.07.2030,2094,USD,114.259986,6.61,116.097375,6.26
US900123DA57,15.01.2031,2280,USD,97.390083,6.77,99.161194,6.43
US900123DC14,26.06.2031,2442,USD,96.724778,6.84,98.633056,6.48
US900123DL13,17.07.2032,2829,USD,102.481042,7.01,104.170208,6.74
US900123DG28,19.01.2033,3015,USD,116.980708,7.00,118.928875,6.73
US900123DD96,20.09.2033,3259,USD,97.167556,7.01,99.092778,6.72
US900123AT75,14.02.2034,3406,USD,109.290222,6.84,111.319111,6.57
US900123DK30,15.05.2034,3496,USD,106.938625,7.09,108.728347,6.84
US900123DN78,03.01.2035,3729,USD,95.760833,7.13,97.470056,6.90
US900123AY60,17.03.2036,4168,USD,97.939014,7.22,99.733403,6.99
US900123BB58,05.03.2038,4886,USD,101.520972,7.17,103.788528,6.92
US900123BG46,30.05.2040,5703,USD,95.369500,7.54,97.434500,7.32
US900123BJ84,14.01.2041,5932,USD,86.413667,7.64,88.346333,7.42
US900123CB40,16.04.2043,6754,USD,72.202083,7.73,74.038250,7.50
US900123CG37,17.02.2045,7427,USD,88.765569,7.85,90.628181,7.66
US900123CM05,11.05.2047,8240,USD,80.265639,7.87,82.069528,7.68
XS1843443356,31.03.2025,164,EUR,102.256918,5.15,103.922603,1.54
XS1629918415,14.06.2025,239,EUR,100.324918,4.45,102.072534,1.79
XS1909184753,16.02.2026,486,EUR,104.908874,4.06,106.922705,2.55
XS2361850527,08.07.2027,993,EUR,102.035603,4.05,104.083548,3.27
XS2790222116,21.05.2030,2041,EUR,106.774233,5.15,108.638616,4.78
