Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,1996,USD,91.703667,7.68,93.883528,7.19
US900123AW05,05.02.2025,2316,USD,98.746681,7.87,101.074111,7.42
US900123CJ75,14.04.2026,2749,USD,82.724944,7.67,84.883972,7.26
US900123CK49,09.10.2026,2927,USD,84.837792,7.87,87.0055,7.47
US900123CL22,25.03.2027,3094,USD,87.691,8.06,89.874333,7.69
US900123CP36,17.02.2028,3423,USD,82.438097,7.92,84.609278,7.56
US900123CQ19,24.10.2028,3673,USD,89.247222,8.11,91.432292,7.78
US900123AL40,15.01.2030,4121,USD,128.188903,8.33,131.453833,7.97
US900123AT75,14.02.2034,5612,USD,98.761111,8.27,101.347222,7.98
US900123AY60,17.03.2036,6374,USD,87.049653,8.33,89.620139,8.04
US900123BB58,05.03.2038,7092,USD,90.341028,8.32,92.916722,8.05
US900123BG46,30.05.2040,7909,USD,86.655,8.32,89.22375,8.05
US900123BJ84,14.01.2041,8138,USD,79.211333,8.17,81.644667,7.9
US900123CB40,16.04.2043,8960,USD,71.146,7.72,73.563708,7.45
US900123CG37,17.02.2045,9633,USD,82.992931,8.3,85.434944,8.05
US900123CM05,11.05.2047,10446,USD,75.754028,8.16,78.183889,7.89
XS1629918415,14.06.2025,2445,EUR,89.65926,5.3,92.044877,4.85
