Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CW86,14.11.2024,73,USD,100.709000,10.38,102.725111,0.37
US900123AW05,05.02.2025,156,USD,100.631125,7.15,102.211097,3.44
US900123CX69,13.03.2025,192,USD,100.498139,7.17,102.498750,3.32
US900123CZ18,14.10.2025,407,USD,102.673750,6.15,104.701167,4.30
US900123DB31,26.01.2026,511,USD,99.007000,5.85,100.721389,4.58
US900123CJ75,14.04.2026,589,USD,99.149167,5.88,101.097778,4.61
US900123CK49,09.10.2026,767,USD,99.877458,5.93,101.839542,4.94
US900123CL22,25.03.2027,934,USD,102.474667,6.06,104.512000,5.21
USM88269US88,24.09.2027,1117,USD,110.652444,6.10,112.719222,5.40
US900123DF45,15.01.2028,1230,USD,112.173236,6.24,114.180097,5.63
US900123CP36,17.02.2028,1263,USD,97.051542,6.15,98.852014,5.57
US900123CQ19,24.10.2028,1513,USD,101.729778,6.25,103.545806,5.76
US900123DH01,14.03.2029,1654,USD,115.168000,6.58,117.126083,6.12
US900123CT57,26.04.2029,1697,USD,106.470750,6.66,108.630111,6.14
US900123AL40,15.01.2030,1961,USD,128.161347,6.00,130.591319,5.55
US900123CY43,13.03.2030,2018,USD,96.312583,6.60,98.516750,6.11
US900123DJ66,13.07.2030,2140,USD,112.431014,6.78,114.430708,6.40
US900123DA57,15.01.2031,2326,USD,95.606806,6.97,97.740861,6.55
US900123DC14,26.06.2031,2488,USD,95.191083,6.97,97.320722,6.57
US900123DL13,17.07.2032,2875,USD,101.340625,7.05,103.138208,6.76
US900123DG28,19.01.2033,3061,USD,115.408792,7.08,117.451875,6.79
US900123DD96,20.09.2033,3305,USD,99.048000,7.09,101.243111,6.76
US900123AT75,14.02.2034,3452,USD,108.226000,6.86,110.257444,6.59
US900123DK30,15.05.2034,3542,USD,105.666319,7.13,107.599681,6.87
US900123AY60,17.03.2036,4214,USD,99.826042,7.31,101.797236,7.05
US900123BB58,05.03.2038,4932,USD,103.902583,7.21,106.152861,6.96
US900123BG46,30.05.2040,5749,USD,94.609000,7.53,97.116500,7.25
US900123BJ84,14.01.2041,5978,USD,85.864000,7.61,88.060333,7.35
US900123CB40,16.04.2043,6800,USD,74.327667,7.67,76.177750,7.45
US900123CG37,17.02.2045,7473,USD,88.096042,7.83,90.007847,7.63
US900123CM05,11.05.2047,8286,USD,79.932917,7.82,81.772861,7.62
XS1843443356,31.03.2025,210,EUR,101.673041,5.05,103.381384,2.11
XS1629918415,14.06.2025,285,EUR,99.497329,4.83,101.389137,2.37
XS1909184753,16.02.2026,532,EUR,103.684322,4.56,105.634738,3.19
XS2361850527,08.07.2027,1039,EUR,100.550233,4.42,102.681205,3.62
XS2790222116,21.05.2030,2087,EUR,103.994822,5.58,105.911014,5.19
