Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CW86,14.11.2024,64,USD,101.127000,9.45,102.658111,0.82
US900123AW05,05.02.2025,147,USD,100.835500,7.07,102.443472,3.08
US900123CX69,13.03.2025,183,USD,100.838389,6.83,0.000000,0.00
US900123CZ18,14.10.2025,398,USD,103.073125,5.92,104.795542,4.32
US900123DB31,26.01.2026,502,USD,99.258750,5.77,100.975139,4.48
US900123CJ75,14.04.2026,580,USD,99.438417,5.78,101.162028,4.64
US900123CK49,09.10.2026,758,USD,100.328333,5.77,102.058417,4.89
US900123CL22,25.03.2027,925,USD,103.073667,5.87,104.813000,5.14
USM88269US88,24.09.2027,1108,USD,111.306444,5.93,113.070222,5.33
US900123DF45,15.01.2028,1221,USD,112.879111,6.07,114.640972,5.54
US900123CP36,17.02.2028,1254,USD,97.598667,6.02,99.353139,5.45
US900123CQ19,24.10.2028,1504,USD,102.400903,6.10,104.174931,5.62
US900123DH01,14.03.2029,1645,USD,115.909375,6.45,117.674458,6.03
US900123CT57,26.04.2029,1688,USD,107.429375,6.46,109.211736,6.04
US900123AL40,15.01.2030,1952,USD,128.999222,5.88,130.985194,5.51
US900123CY43,13.03.2030,2009,USD,97.030833,6.47,0.000000,0.00
US900123DJ66,13.07.2030,2131,USD,113.255139,6.65,115.045833,6.31
US900123DA57,15.01.2031,2317,USD,96.600556,6.80,98.386611,6.45
US900123DC14,26.06.2031,2479,USD,96.041958,6.84,97.838597,6.50
US900123DL13,17.07.2032,2866,USD,102.173750,6.94,103.866333,6.67
US900123DG28,19.01.2033,3052,USD,116.262167,6.99,118.081250,6.73
US900123DD96,20.09.2033,3296,USD,99.887500,6.98,101.783611,6.70
US900123AT75,14.02.2034,3443,USD,108.980000,6.78,110.887444,6.53
US900123DK30,15.05.2034,3533,USD,106.489944,7.04,108.242306,6.80
US900123AY60,17.03.2036,4205,USD,100.637917,7.22,102.526111,6.98
US900123BB58,05.03.2038,4923,USD,101.078833,7.14,103.309111,6.89
US900123BG46,30.05.2040,5740,USD,95.358750,7.46,97.396250,7.24
US900123BJ84,14.01.2041,5969,USD,86.358000,7.57,88.345333,7.34
US900123CB40,16.04.2043,6791,USD,74.955542,7.61,76.853625,7.38
US900123CG37,17.02.2045,7464,USD,89.073667,7.74,90.988472,7.54
US900123CM05,11.05.2047,8277,USD,80.531667,7.77,82.431611,7.56
XS1843443356,31.03.2025,201,EUR,101.693082,5.24,103.443425,2.10
XS1629918415,14.06.2025,276,EUR,99.625466,4.81,101.583274,2.19
XS1909184753,16.02.2026,523,EUR,103.800191,4.56,105.795607,3.14
XS2361850527,08.07.2027,1030,EUR,100.832110,4.35,102.860082,3.59
XS2790222116,21.05.2030,2078,EUR,104.653685,5.47,106.569877,5.09
