Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,1564,USD,104.570833,6.43,106.111111,6.04
US900123CF53,22.03.2024,1654,USD,99.949306,6.46,101.731250,6.01
US900123CV04,10.08.2024,1795,USD,100.025972,6.60,101.536250,6.24
US900123AW05,05.02.2025,1974,USD,103.562500,6.74,105.328472,6.36
US900123CJ75,14.04.2026,2407,USD,88.685417,6.73,90.434028,6.38
US900123CK49,09.10.2026,2585,USD,91.508333,6.78,93.385417,6.42
US900123CL22,25.03.2027,2752,USD,97.716667,6.87,99.350000,6.59
US900123CP36,17.02.2028,3081,USD,88.541667,7.00,90.170139,6.73
US900123CQ19,24.10.2028,3331,USD,95.905903,7.09,97.539931,6.84
US900123CT57,26.04.2029,3515,USD,107.027431,7.32,108.969792,7.05
US900123AL40,15.01.2030,3779,USD,134.372222,7.33,136.513194,7.09
US900123AT75,14.02.2034,5270,USD,105.750000,7.41,107.744444,7.20
US900123AY60,17.03.2036,6032,USD,97.972917,7.44,99.961111,7.23
US900123BB58,05.03.2038,6750,USD,98.020833,7.46,100.011111,7.26
US900123BG46,30.05.2040,7567,USD,94.418750,7.46,96.406250,7.27
US900123BJ84,14.01.2041,7796,USD,85.475000,7.46,87.458333,7.25
US900123CB40,16.04.2043,8618,USD,77.363542,7.02,79.090625,6.84
US900123CG37,17.02.2045,9291,USD,89.591667,7.59,91.453472,7.42
US900123CM05,11.05.2047,10104,USD,82.816667,7.38,84.548611,7.21
XS1843443356,31.03.2025,2028,EUR,101.697404,4.70,103.347678,4.36
XS1629918415,14.06.2025,2103,EUR,93.415301,4.74,95.433060,4.32
XS1909184753,16.02.2026,2350,EUR,103.774041,5.04,105.902534,4.66
