Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,989,USD,105.344583,5.94,108.185139,4.85
US900123CF53,22.03.2024,1079,USD,99.415556,6.06,102.249444,5.04
US900123CV04,10.08.2024,1220,USD,101.577056,6.16,104.427611,5.24
US900123CW86,14.11.2024,1316,USD,100.512000,6.14,103.244222,5.31
US900123AW05,05.02.2025,1399,USD,105.130625,6.23,108.002569,5.42
US900123CX69,13.03.2025,1435,USD,93.992139,6.08,96.834361,5.25
US900123CZ18,14.10.2025,1650,USD,102.997250,6.40,105.878083,5.68
US900123DB31,26.01.2026,1754,USD,94.669000,6.28,97.681778,5.55
US900123CJ75,14.04.2026,1832,USD,93.621167,6.23,96.658389,5.51
US900123CK49,09.10.2026,2010,USD,95.535958,6.38,95.982625,5.75
US900123CL22,25.03.2027,2177,USD,97.271667,6.60,100.303333,6.00
US900123CP36,17.02.2028,2506,USD,92.401042,6.66,95.272986,6.12
US900123CQ19,24.10.2028,2756,USD,98.856278,6.80,101.744333,6.31
US900123CT57,26.04.2029,2940,USD,107.591250,6.94,110.015972,6.57
US900123AL40,15.01.2030,3204,USD,134.946847,6.91,138.143792,6.52
US900123CY43,13.03.2030,3261,USD,90.302583,6.77,93.180917,6.32
US900123DA57,15.01.2031,3569,USD,94.558500,7.02,97.344611,6.62
US900123DC14,26.06.2031,3731,USD,0.000000,0.00,0.000000,0.00
US900123AT75,14.02.2034,4695,USD,107.957000,7.18,111.125889,6.84
US900123AY60,17.03.2036,5457,USD,96.752042,7.28,99.868431,6.94
US900123BB58,05.03.2038,6175,USD,100.287583,7.29,103.498139,6.97
US900123BG46,30.05.2040,6992,USD,96.195000,7.36,99.405000,7.04
US900123BJ84,14.01.2041,7221,USD,87.739000,7.32,90.875667,7.00
US900123CB40,16.04.2043,8043,USD,79.438167,6.91,82.512333,6.60
US900123CG37,17.02.2045,8716,USD,92.047542,7.42,95.131153,7.14
US900123CM05,11.05.2047,9529,USD,84.668917,7.27,87.732806,6.98
XS1843443356,31.03.2025,1453,EUR,100.686370,4.46,103.797055,3.62
XS1629918415,14.06.2025,1528,EUR,98.393425,4.38,101.534041,3.55
XS1909184753,16.02.2026,1775,EUR,101.742575,4.96,104.879562,4.24
