Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,1571,USD,105.066861,6.27,106.607139,5.88
US900123CF53,22.03.2024,1661,USD,100.3595,6.32,101.891444,5.93
US900123CV04,10.08.2024,1802,USD,100.7225,6.4,102.357778,6.02
US900123AW05,05.02.2025,1981,USD,104.216097,6.57,105.857069,6.22
US900123CJ75,14.04.2026,2414,USD,89.730778,6.5,91.354389,6.18
US900123CK49,09.10.2026,2592,USD,92.098542,6.64,93.725625,6.34
US900123CL22,25.03.2027,2759,USD,98.351,6.73,99.984333,6.46
US900123CP36,17.02.2028,3088,USD,89.963014,6.74,91.591486,6.47
US900123CQ19,24.10.2028,3338,USD,97.160806,6.88,98.794833,6.63
US900123CT57,26.04.2029,3522,USD,108.307167,7.12,110.249528,6.85
US900123AL40,15.01.2030,3786,USD,136.001319,7.12,138.517292,6.85
US900123AT75,14.02.2034,5277,USD,107.513444,7.2,110.257889,6.92
US900123AY60,17.03.2036,6039,USD,99.756236,7.23,101.994431,7.0
US900123BG46,30.05.2040,7574,USD,95.9555,7.3,98.193,7.08
US900123BJ84,14.01.2041,7803,USD,86.946333,7.29,89.054667,7.08
US900123CB40,16.04.2043,8625,USD,79.59675,6.78,81.573833,6.58
US900123CG37,17.02.2045,9298,USD,92.157847,7.34,94.269653,7.15
US900123CM05,11.05.2047,10111,USD,84.790861,7.17,86.772806,6.99
XS1843443356,31.03.2025,2035,EUR,101.730948,4.67,103.756221,4.26
XS1629918415,14.06.2025,2110,EUR,93.533142,4.7,95.550902,4.28
XS1909184753,16.02.2026,2357,EUR,103.839315,5.01,105.967808,4.63
