KÃ½ymet AdÃ½,Vade,Vadeye Kalan GÃ¼n,DÃ¶viz,AlÃ½Ã¾ FiyatÃ½,AlÃ½Ã¾ OranÃ½,SatÃ½Ã¾ FiyatÃ½,SatÃ½Ã¾ OranÃ½
US900123CR91,23.12.2023,943,USD,109.792972,4.45,112.14325,3.54
US900123CF53,22.03.2024,1033,USD,103.495278,4.79,105.787222,3.95
US900123CV04,10.08.2024,1174,USD,105.642444,5.05,107.942722,4.3
US900123CW86,14.11.2024,1270,USD,101.682556,5.11,103.993667,4.4
US900123AW05,05.02.2025,1353,USD,109.127986,5.29,111.333958,4.67
US900123CX69,13.03.2025,1389,USD,97.444194,5.24,99.762806,4.57
US900123CZ18,14.10.2025,1604,USD,104.127333,5.49,106.43775,4.91
US900123DB31,26.01.2026,1708,USD,98.500944,5.5,100.847333,4.93
US900123CJ75,14.04.2026,1786,USD,95.125222,5.51,97.428833,4.96
US900123CK49,09.10.2026,1964,USD,97.136375,5.63,99.333458,5.15
US900123CL22,25.03.2027,2131,USD,101.611333,5.87,103.864667,5.42
US900123CP36,17.02.2028,2460,USD,96.711903,5.98,99.040375,5.55
US900123CQ19,24.10.2028,2710,USD,100.137417,6.19,102.471444,5.8
US900123CT57,26.04.2029,2894,USD,107.964056,6.42,110.336417,6.06
US900123AL40,15.01.2030,3158,USD,140.123208,6.4,142.769181,6.08
US900123CY43,13.03.2030,3215,USD,93.711417,6.35,96.195583,5.97
US900123DA57,15.01.2031,3523,USD,98.661778,6.54,101.049833,6.2
US900123AT75,14.02.2034,4649,USD,112.508222,6.78,114.932667,6.52
US900123AY60,17.03.2036,5411,USD,100.558514,6.95,103.106708,6.68
US900123BB58,05.03.2038,6129,USD,104.156972,6.99,106.74725,6.73
US900123BG46,30.05.2040,6946,USD,99.7125,7.09,102.35,6.84
US900123BJ84,14.01.2041,7175,USD,90.713667,7.09,93.232,6.84
US900123CB40,16.04.2043,7997,USD,78.376583,6.84,80.753667,6.6
US900123CG37,17.02.2045,8670,USD,94.555069,7.27,96.936875,7.05
US900123CM05,11.05.2047,9483,USD,83.664639,7.16,86.026583,6.94
XS1843443356,31.03.2025,1407,EUR,104.145247,3.64,106.515589,3.0
XS1629918415,14.06.2025,1482,EUR,101.388014,3.7,103.885822,3.04
XS1909184753,16.02.2026,1729,EUR,105.204918,4.29,107.648411,3.73
