KÃ½ymet AdÃ½,Vade,Vadeye Kalan GÃ¼n,DÃ¶viz,AlÃ½Ã¾ FiyatÃ½,AlÃ½Ã¾ OranÃ½,SatÃ½Ã¾ FiyatÃ½,SatÃ½Ã¾ OranÃ½
US900123CR91,23.12.2023,1167,USD,104.740278,6.36,107.380556,5.47
US900123CF53,22.03.2024,1257,USD,98.810417,6.25,100.802361,5.61
US900123CV04,10.08.2024,1398,USD,100.50825,6.53,103.383528,5.69
US900123CW86,14.11.2024,1494,USD,99.113778,6.5,101.794889,5.75
US900123AW05,05.02.2025,1577,USD,104.456056,6.54,107.167028,5.85
US900123CX69,13.03.2025,1613,USD,92.071167,6.43,94.769778,5.7
US900123CZ18,14.10.2025,1828,USD,99.231,6.56,101.001417,6.15
US900123CJ75,14.04.2026,2010,USD,91.751194,6.52,92.439806,5.88
US900123CK49,09.10.2026,2188,USD,91.509167,6.63,94.29625,6.04
US900123CL22,25.03.2027,2355,USD,96.278,6.78,99.091333,6.24
US900123CP36,17.02.2028,2684,USD,91.581222,6.73,94.234694,6.26
US900123CQ19,24.10.2028,2934,USD,97.961347,6.93,100.815375,6.46
US900123CT57,26.04.2029,3118,USD,106.572153,7.14,109.579514,6.69
US900123AL40,15.01.2030,3382,USD,134.253778,7.18,137.62975,6.77
US900123CY43,13.03.2030,3439,USD,89.0305,6.92,91.999667,6.46
US900123AT75,14.02.2034,4873,USD,105.874111,7.45,108.968556,7.11
US900123AY60,17.03.2036,5635,USD,94.304528,7.56,97.317722,7.22
US900123BB58,05.03.2038,6353,USD,97.590278,7.58,100.710556,7.26
US900123BG46,30.05.2040,7170,USD,93.19175,7.67,96.26425,7.36
US900123BJ84,14.01.2041,7399,USD,84.537333,7.66,87.585667,7.33
US900123CB40,16.04.2043,8221,USD,76.543875,7.21,79.590958,6.89
US900123CG37,17.02.2045,8894,USD,88.725556,7.76,91.767361,7.46
US900123CM05,11.05.2047,9707,USD,81.214778,7.62,84.331722,7.3
XS1843443356,31.03.2025,1631,EUR,99.92889,5.27,103.229233,4.43
XS1629918415,14.06.2025,1706,EUR,92.756493,5.3,95.799301,4.53
XS1909184753,16.02.2026,1953,EUR,101.959628,5.51,104.978044,4.86
