Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,1650,USD,103.1515,7.66,105.291778,7.11
US900123CF53,22.03.2024,1740,USD,94.238639,7.55,96.370583,7.01
US900123AW05,05.02.2025,2060,USD,101.093167,7.73,103.234139,7.26
US900123CJ75,14.04.2026,2493,USD,83.38175,7.55,85.505361,7.11
US900123CK49,09.10.2026,2671,USD,85.970833,7.57,88.097917,7.16
US900123CL22,25.03.2027,2838,USD,91.183667,7.77,93.317,7.38
US900123CP36,17.02.2028,3167,USD,86.030333,7.63,88.158806,7.26
US900123CQ19,24.10.2028,3417,USD,90.038736,7.78,92.172764,7.44
US900123CT57,26.04.2029,3601,USD,100.051264,8.08,102.193625,7.77
US900123AL40,15.01.2030,3865,USD,129.543889,8.34,132.459861,7.99
US900123AT75,14.02.2034,5356,USD,100.206333,8.3,103.350778,7.93
US900123AY60,17.03.2036,6118,USD,89.06975,8.28,91.707944,7.97
US900123BB58,05.03.2038,6836,USD,92.171167,8.3,94.811444,8.01
US900123BG46,30.05.2040,7653,USD,85.98575,8.19,88.62325,7.9
US900123BJ84,14.01.2041,7882,USD,81.725,8.05,84.233333,7.77
US900123CB40,16.04.2043,8704,USD,72.167042,7.47,74.544125,7.2
US900123CG37,17.02.2045,9377,USD,86.336333,8.1,88.848139,7.84
US900123CM05,11.05.2047,10190,USD,77.443,7.79,79.824944,7.54
XS1843443356,31.03.2025,2114,EUR,95.414656,5.78,97.039929,5.44
XS1629918415,14.06.2025,2189,EUR,87.634639,5.75,90.252399,5.19
XS1909184753,16.02.2026,2436,EUR,97.473836,5.99,99.102329,5.68
