Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CR91,23.12.2023,19,USD,102.486361,21.05,104.200639,0.00
US900123CF53,22.03.2024,109,USD,100.258000,8.70,102.222944,2.17
US900123CV04,10.08.2024,250,USD,101.300833,7.41,103.309111,4.43
US900123CW86,14.11.2024,346,USD,98.758111,7.33,100.769222,5.12
US900123AW05,05.02.2025,429,USD,102.767847,7.06,104.798819,5.28
US900123CX69,13.03.2025,465,USD,97.171250,7.41,99.197861,5.72
US900123CZ18,14.10.2025,680,USD,99.038417,7.45,101.048833,6.29
US900123DB31,26.01.2026,784,USD,96.435889,7.44,98.495278,6.38
US900123CJ75,14.04.2026,862,USD,93.752278,7.46,95.798889,6.48
US900123CK49,09.10.2026,1040,USD,94.106792,7.50,96.181875,6.67
US900123CL22,25.03.2027,1207,USD,96.640000,7.56,98.756333,6.83
USM88269US88,24.09.2027,1390,USD,104.969222,7.58,107.080000,6.96
US900123DF45,15.01.2028,1503,USD,110.885847,7.83,112.954708,7.27
US900123CP36,17.02.2028,1536,USD,92.745264,7.60,94.829736,7.00
US900123CQ19,24.10.2028,1786,USD,94.330556,7.71,96.427583,7.18
US900123DH01,14.03.2029,1927,USD,107.673333,8.05,109.767417,7.59
US900123CT57,26.04.2029,1970,USD,99.367861,7.95,101.474222,7.48
US900123AL40,15.01.2030,2234,USD,124.095069,7.80,126.845042,7.30
US900123CY43,13.03.2030,2291,USD,87.523250,8.06,89.750417,7.58
US900123DJ66,13.07.2030,2413,USD,107.986958,8.24,110.081653,7.85
US900123DA57,15.01.2031,2599,USD,90.544361,8.16,92.730417,7.73
US900123DC14,26.06.2031,2761,USD,89.946472,8.14,92.123111,7.73
US900123DG28,19.01.2033,3334,USD,109.668625,8.39,111.784708,8.08
US900123DD96,20.09.2033,3578,USD,90.179111,8.17,92.514222,7.81
US900123AT75,14.02.2034,3725,USD,101.364444,8.16,103.566889,7.84
US900123AY60,17.03.2036,4487,USD,89.625486,8.44,91.951681,8.12
US900123BB58,05.03.2038,5205,USD,92.047361,8.44,94.532639,8.12
US900123BG46,30.05.2040,6022,USD,83.967000,8.59,86.430500,8.29
US900123BJ84,14.01.2041,6251,USD,79.045333,8.63,81.336667,8.33
US900123CB40,16.04.2043,7073,USD,65.947000,8.58,68.110083,8.28
US900123CG37,17.02.2045,7746,USD,81.401097,8.78,83.667903,8.50
US900123CM05,11.05.2047,8559,USD,70.757361,8.74,72.922306,8.46
XS1843443356,31.03.2025,483,EUR,102.540880,5.08,104.566153,3.50
XS1629918415,14.06.2025,558,EUR,98.884202,5.08,100.918962,3.68
XS1909184753,16.02.2026,805,EUR,103.567753,5.47,105.642247,4.47
XS2361850527,08.07.2027,1312,EUR,97.774079,5.63,99.887986,4.96
