KÃ½ymet AdÃ½,Vade,Vadeye Kalan GÃ¼n,DÃ¶viz,AlÃ½Ã¾ FiyatÃ½,AlÃ½Ã¾ OranÃ½,SatÃ½Ã¾ FiyatÃ½,SatÃ½Ã¾ OranÃ½
US900123CR91,23.12.2023,556,USD,98.659889,10.75,101.720167,8.53
US900123CF53,22.03.2024,646,USD,92.445694,11.42,95.467639,9.44
US900123CV04,10.08.2024,787,USD,92.932861,11.31,96.025139,9.61
US900123CW86,14.11.2024,883,USD,88.618222,11.35,91.714333,9.78
US900123AW05,05.02.2025,966,USD,94.049194,11.23,97.137167,9.82
US900123CX69,13.03.2025,1002,USD,85.517111,10.97,88.615722,9.54
US900123CZ18,14.10.2025,1217,USD,87.914208,11.21,91.009625,10.02
US900123DB31,26.01.2026,1321,USD,83.558028,11.01,86.629417,9.87
US900123CJ75,14.04.2026,1399,USD,80.223139,10.94,83.33175,9.82
US900123CK49,09.10.2026,1577,USD,80.61175,10.88,83.690833,9.88
US900123CL22,25.03.2027,1744,USD,83.467333,10.89,86.622667,9.95
USM88269US88,24.09.2027,1927,USD,93.175,10.82,96.227778,10.03
US900123CP36,17.02.2028,2073,USD,77.909861,10.84,81.068333,9.98
US900123CQ19,24.10.2028,2323,USD,79.398708,10.89,82.559736,10.1
US900123CT57,26.04.2029,2507,USD,85.761847,10.83,88.962208,10.11
US900123AL40,15.01.2030,2771,USD,109.670917,10.94,114.203889,10.11
US900123CY43,13.03.2030,2828,USD,73.234667,10.67,76.431833,9.94
US900123DA57,15.01.2031,3136,USD,76.325167,10.68,79.483222,10.01
US900123DD96,20.09.2033,4115,USD,74.449722,10.69,77.700833,10.09
US900123AT75,14.02.2034,4262,USD,88.220889,10.14,91.668333,9.59
US900123AY60,17.03.2036,5024,USD,75.697556,10.48,79.05375,9.93
US900123BB58,05.03.2038,5742,USD,78.364889,10.32,81.705167,9.81
US900123BG46,30.05.2040,6559,USD,71.35125,10.32,74.73875,9.81
US900123BJ84,14.01.2041,6788,USD,67.670667,10.22,70.999,9.69
US900123CB40,16.04.2043,7610,USD,61.325958,9.15,64.468042,8.68
US900123CG37,17.02.2045,8283,USD,71.524528,10.09,74.824333,9.61
US900123CM05,11.05.2047,9096,USD,64.295056,9.6,67.45,9.14
XS1843443356,31.03.2025,1020,EUR,91.130014,8.73,94.377356,7.32
XS1629918415,14.06.2025,1095,EUR,86.392904,8.59,89.890712,7.13
XS1909184753,16.02.2026,1342,EUR,90.212342,8.99,93.738836,7.77
XS2361850527,08.07.2027,1849,EUR,85.107315,9.24,88.683288,8.23
