Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,3335,USD,115.342361,4.00,118.890278,3.58
US900123AW05,05.02.2025,3655,USD,129.896528,4.14,130.520486,3.70
US900123AL40,15.01.2030,5460,USD,181.593750,4.42,186.192708,4.14
US900123AT75,14.02.2034,6951,USD,145.005556,4.70,148.822222,4.46
US900123AY60,17.03.2036,7713,USD,130.847222,4.74,134.654514,4.51
US900123BB58,05.03.2038,8431,USD,137.480556,4.77,141.540972,4.54
US900123BG46,30.05.2040,9248,USD,129.681250,4.79,133.737500,4.57
US900123BJ84,14.01.2041,9477,USD,118.816667,4.75,122.866667,4.52
US900123CB40,16.04.2043,10299,USD,104.698958,4.67,108.489583,4.44
US900123CG37,17.02.2045,10972,USD,131.554861,4.82,135.610069,4.61
