Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CV04,10.08.2024,79,USD,101.211806,9.07,102.764000,2.00
US900123CW86,14.11.2024,175,USD,99.279000,7.47,100.887778,4.11
US900123AW05,05.02.2025,258,USD,102.375500,7.11,104.036931,4.78
US900123CX69,13.03.2025,294,USD,98.646389,7.07,100.310417,4.99
US900123CZ18,14.10.2025,509,USD,100.288625,6.68,101.998167,5.44
US900123DB31,26.01.2026,613,USD,98.440750,6.73,100.254722,5.61
US900123CJ75,14.04.2026,691,USD,96.216417,6.67,98.031444,5.66
US900123CK49,09.10.2026,869,USD,96.746833,6.65,98.578542,5.83
US900123CL22,25.03.2027,1036,USD,99.117667,6.72,100.973000,6.03
USM88269US88,24.09.2027,1219,USD,106.691444,6.80,108.536889,6.23
US900123DF45,15.01.2028,1332,USD,112.875111,6.92,114.745264,6.40
US900123CP36,17.02.2028,1365,USD,95.669667,6.88,97.510847,6.32
US900123CQ19,24.10.2028,1615,USD,97.380403,6.95,99.251472,6.47
US900123DH01,14.03.2029,1756,USD,110.160875,7.28,112.061083,6.85
US900123CT57,26.04.2029,1799,USD,102.227875,7.22,104.129778,6.78
US900123AL40,15.01.2030,2063,USD,128.244222,6.69,130.851153,6.23
US900123CY43,13.03.2030,2120,USD,91.396833,7.31,93.351750,6.89
US900123DJ66,13.07.2030,2242,USD,111.443139,7.44,113.359875,7.09
US900123DA57,15.01.2031,2428,USD,94.184556,7.48,96.067194,7.12
US900123DC14,26.06.2031,2590,USD,93.726958,7.47,95.608556,7.13
US900123DG28,19.01.2033,3163,USD,114.230167,7.61,116.146375,7.35
US900123DD96,20.09.2033,3407,USD,94.254500,7.54,96.200778,7.25
US900123AT75,14.02.2034,3554,USD,106.113000,7.43,108.206111,7.15
US900123DK30,15.05.2034,3644,USD,99.997444,7.65,101.766347,7.41
US900123AY60,17.03.2036,4316,USD,94.842417,7.71,96.899903,7.45
US900123BB58,05.03.2038,5034,USD,97.979833,7.67,100.204528,7.42
US900123BG46,30.05.2040,5851,USD,92.655750,7.93,94.847500,7.68
US900123BJ84,14.01.2041,6080,USD,84.030000,7.99,86.033333,7.75
US900123CB40,16.04.2043,6902,USD,70.194042,8.01,72.153750,7.77
US900123CG37,17.02.2045,7575,USD,87.036667,8.10,89.024681,7.89
US900123CM05,11.05.2047,8388,USD,75.842667,8.10,77.812528,7.88
XS1843443356,31.03.2025,312,EUR,100.629575,4.64,102.431260,2.54
XS1629918415,14.06.2025,387,EUR,101.554645,4.73,103.409164,2.93
XS1909184753,16.02.2026,634,EUR,102.234142,4.66,104.165973,3.53
XS2361850527,08.07.2027,1141,EUR,103.032137,4.65,104.973951,3.99
XS2790222116,21.05.2030,2189,EUR,101.617041,5.74,102.261425,5.63
