KÃ½ymet AdÃ½,Vade,Vadeye Kalan GÃ¼n,DÃ¶viz,AlÃ½Ã¾ FiyatÃ½,AlÃ½Ã¾ OranÃ½,SatÃ½Ã¾ FiyatÃ½,SatÃ½Ã¾ OranÃ½
US900123CR91,23.12.2023,997,USD,103.811472,6.49,106.70675,5.36
US900123CF53,22.03.2024,1087,USD,97.911778,6.58,100.873722,5.49
US900123CV04,10.08.2024,1228,USD,99.965944,6.66,102.956222,5.67
US900123CW86,14.11.2024,1324,USD,98.607556,6.7,101.568667,5.78
US900123AW05,05.02.2025,1407,USD,102.835736,6.86,105.816708,6.0
US900123CX69,13.03.2025,1443,USD,91.894694,6.67,94.868306,5.79
US900123CZ18,14.10.2025,1658,USD,100.562583,6.99,103.553,6.23
US900123DB31,26.01.2026,1762,USD,92.194444,6.89,95.250833,6.11
US900123CJ75,14.04.2026,1840,USD,91.301722,6.78,94.425333,6.01
US900123CK49,09.10.2026,2018,USD,93.018625,6.93,96.100708,6.23
US900123CL22,25.03.2027,2185,USD,94.501333,7.16,97.584667,6.52
US900123CP36,17.02.2028,2514,USD,89.555153,7.19,92.513625,6.61
US900123CQ19,24.10.2028,2764,USD,95.594167,7.36,98.548194,6.83
US900123CT57,26.04.2029,2948,USD,103.806806,7.53,106.809167,7.05
US900123AL40,15.01.2030,3212,USD,130.149958,7.51,133.560931,7.07
US900123CY43,13.03.2030,3269,USD,86.964917,7.3,89.949083,6.81
US900123DA57,15.01.2031,3577,USD,90.627278,7.61,93.615333,7.15
US900123AT75,14.02.2034,4703,USD,103.720222,7.66,107.069667,7.27
US900123AY60,17.03.2036,5465,USD,92.505264,7.76,95.728458,7.38
US900123BB58,05.03.2038,6183,USD,95.899472,7.74,99.30975,7.38
US900123BG46,30.05.2040,7000,USD,91.667,7.82,95.2845,7.44
US900123BJ84,14.01.2041,7229,USD,83.564667,7.76,87.068,7.38
US900123CB40,16.04.2043,8051,USD,76.294833,7.25,79.836917,6.86
US900123CG37,17.02.2045,8724,USD,88.046319,7.81,91.608125,7.46
US900123CM05,11.05.2047,9537,USD,81.115139,7.62,84.262083,7.3
XS1843443356,31.03.2025,1461,EUR,98.638,5.01,101.759027,4.16
XS1629918415,14.06.2025,1536,EUR,96.034192,5.01,99.177616,4.16
XS1909184753,16.02.2026,1783,EUR,99.335603,5.5,102.546082,4.76
