Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,2657,USD,100.407778,5.9,103.825694,5.33
US900123AW05,05.02.2025,2977,USD,110.731736,6.09,114.293194,5.58
US900123CJ75,14.04.2026,3410,USD,87.934722,6.06,91.470139,5.53
US900123CK49,09.10.2026,3588,USD,91.983125,6.09,95.52375,5.59
US900123AL40,15.01.2030,4782,USD,153.098958,6.38,156.697917,6.08
US900123AT75,14.02.2034,6273,USD,114.622222,6.8,118.188889,6.49
US900123AY60,17.03.2036,7035,USD,101.623264,6.87,105.180556,6.55
US900123BB58,05.03.2038,7753,USD,105.953472,6.89,109.513889,6.59
US900123BG46,30.05.2040,8570,USD,98.475,6.9,102.03125,6.6
US900123BJ84,14.01.2041,8799,USD,91.966667,6.9,95.516667,6.58
US900123CB40,16.04.2043,9621,USD,78.008333,6.73,81.548958,6.4
US900123CG37,17.02.2045,10294,USD,98.366319,6.93,101.921528,6.64
