KÃ½ymet AdÃ½,Vade,Vadeye Kalan GÃ¼n,DÃ¶viz,AlÃ½Ã¾ FiyatÃ½,AlÃ½Ã¾ OranÃ½,SatÃ½Ã¾ FiyatÃ½,SatÃ½Ã¾ OranÃ½
US900123CR91,23.12.2023,1083,USD,108.741528,4.17,111.161806,3.36
US900123CF53,22.03.2024,1173,USD,106.139167,4.23,108.661111,3.43
US900123CV04,10.08.2024,1314,USD,109.18,4.34,111.675278,3.63
US900123CW86,14.11.2024,1410,USD,105.027778,4.39,107.548889,3.71
US900123AW05,05.02.2025,1493,USD,113.802431,4.47,116.343403,3.83
US900123CX69,13.03.2025,1529,USD,100.750417,4.4,103.284028,3.74
US900123CZ18,14.10.2025,1744,USD,108.886667,4.61,111.452083,4.05
US900123CJ75,14.04.2026,1926,USD,99.304444,4.6,101.928056,4.04
US900123CK49,09.10.2026,2104,USD,101.741042,4.76,104.278125,4.26
US900123CL22,25.03.2027,2271,USD,107.26,4.94,109.853333,4.48
US900123CP36,17.02.2028,2600,USD,102.570347,5.02,105.038819,4.61
US900123CQ19,24.10.2028,2850,USD,107.330972,5.16,109.865,4.78
US900123CT57,26.04.2029,3034,USD,116.350278,5.38,119.102639,5.0
US900123AL40,15.01.2030,3298,USD,151.054653,5.43,154.220625,5.09
US900123CY43,13.03.2030,3355,USD,101.27875,5.3,104.137917,4.91
US900123DA57,15.01.2031,3663,USD,104.048889,5.49,106.821944,5.14
US900123AT75,14.02.2034,4789,USD,122.121111,5.9,125.185556,5.6
US900123AY60,17.03.2036,5551,USD,110.533403,6.01,113.511597,5.74
US900123BB58,05.03.2038,6269,USD,114.666528,6.09,117.726806,5.83
US900123BG46,30.05.2040,7086,USD,107.2475,6.16,110.325,5.91
US900123BJ84,14.01.2041,7315,USD,101.283333,6.14,104.206667,5.89
US900123CB40,16.04.2043,8137,USD,88.04625,5.93,91.073333,5.67
US900123CG37,17.02.2045,8810,USD,106.451181,6.31,109.467986,6.07
US900123CM05,11.05.2047,9623,USD,95.186528,6.19,98.188472,5.95
XS1843443356,31.03.2025,1547,EUR,108.945274,3.23,111.690616,2.57
XS1629918415,14.06.2025,1622,EUR,101.846438,3.24,104.714247,2.55
XS1909184753,16.02.2026,1869,EUR,112.249071,3.54,115.357486,2.91
