Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,1045,USD,110.148667,3.83,111.969361,3.22
US900123CF53,22.03.2024,1135,USD,107.368139,3.97,109.383000,3.33
US900123CV04,10.08.2024,1276,USD,107.238639,4.11,109.246833,3.54
US900123CW86,14.11.2024,1372,USD,106.339333,4.15,108.337111,3.61
US900123AW05,05.02.2025,1455,USD,111.541917,4.23,113.569347,3.73
US900123CX69,13.03.2025,1491,USD,101.945222,4.20,103.959250,3.68
US900123CZ18,14.10.2025,1706,USD,110.149875,4.44,112.323417,3.96
US900123DB31,26.01.2026,1810,USD,101.808917,4.38,103.229889,4.08
US900123CJ75,14.04.2026,1888,USD,100.705250,4.40,102.739278,3.97
US900123CK49,09.10.2026,2066,USD,102.971083,4.61,104.963792,4.22
US900123CL22,25.03.2027,2233,USD,108.643667,4.78,110.877000,4.39
US900123CP36,17.02.2028,2562,USD,103.544083,4.94,105.735264,4.59
US900123CQ19,24.10.2028,2812,USD,108.205486,5.11,110.435556,4.78
US900123CT57,26.04.2029,2996,USD,117.635958,5.28,120.041861,4.97
US900123AL40,15.01.2030,3260,USD,146.483639,5.37,149.318569,5.07
US900123CY43,13.03.2030,3317,USD,101.275333,5.37,103.848250,5.03
US900123DA57,15.01.2031,3625,USD,103.762417,5.60,106.325056,5.28
US900123DC14,26.06.2031,3787,USD,0.000000,0.00,0.000000,0.00
US900123AT75,14.02.2034,4751,USD,121.989333,5.98,120.675444,5.73
US900123AY60,17.03.2036,5513,USD,109.910000,6.14,112.535486,5.90
US900123BB58,05.03.2038,6231,USD,113.362667,6.27,115.968361,6.04
US900123BG46,30.05.2040,7048,USD,105.346250,6.38,108.135000,6.15
US900123BJ84,14.01.2041,7277,USD,96.510000,6.35,99.093333,6.13
US900123CB40,16.04.2043,8099,USD,86.295292,6.14,88.733000,5.93
US900123CG37,17.02.2045,8772,USD,104.257083,6.54,106.764097,6.34
US900123CM05,11.05.2047,9585,USD,93.160500,6.40,95.640361,6.21
XS1843443356,31.03.2025,1509,EUR,109.373781,3.22,111.599466,2.67
XS1629918415,14.06.2025,1584,EUR,102.146795,3.25,104.382411,2.70
XS1909184753,16.02.2026,1831,EUR,113.261962,3.41,115.553792,2.94
