Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,2619,USD,100.49375,5.99,103.948611,5.41
US900123AW05,05.02.2025,2939,USD,110.984722,6.16,114.587153,5.63
US900123CJ75,14.04.2026,3372,USD,88.621528,6.03,92.180556,5.51
US900123CK49,09.10.2026,3550,USD,92.479167,6.1,96.046875,5.6
US900123AL40,15.01.2030,4744,USD,147.381944,6.45,151.046875,6.14
US900123AT75,14.02.2034,6235,USD,115.694444,6.78,119.305556,6.46
US900123AY60,17.03.2036,6997,USD,103.079861,6.8,106.675347,6.48
US900123BB58,05.03.2038,7715,USD,107.698611,6.8,111.299306,6.5
US900123BG46,30.05.2040,8532,USD,100.54375,6.78,104.1375,6.49
US900123BJ84,14.01.2041,8761,USD,91.208333,6.75,94.791667,6.44
US900123CB40,16.04.2043,9583,USD,80.634375,6.53,84.202083,6.2
US900123CG37,17.02.2045,10256,USD,100.422222,6.82,104.014236,6.54
