Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,1844,USD,99.699833,7.52,101.340111,7.13
US900123CF53,22.03.2024,1934,USD,93.268972,7.59,95.400917,7.08
US900123AW05,05.02.2025,2254,USD,100.168333,7.85,102.434306,7.39
US900123CJ75,14.04.2026,2687,USD,81.777083,7.64,83.900694,7.22
US900123CK49,09.10.2026,2865,USD,84.168333,7.73,86.295417,7.34
US900123CL22,25.03.2027,3032,USD,89.893667,7.87,92.027,7.5
US900123CP36,17.02.2028,3361,USD,84.5935,7.73,86.721972,7.38
US900123CQ19,24.10.2028,3611,USD,88.496569,7.93,90.630597,7.6
US900123AL40,15.01.2030,4059,USD,132.638056,8.02,135.554028,7.69
US900123AT75,14.02.2034,5550,USD,100.003667,8.29,102.523111,8.0
US900123AY60,17.03.2036,6312,USD,88.531583,8.3,91.044778,8.0
US900123BB58,05.03.2038,7030,USD,91.8665,8.29,94.381778,8.02
US900123BG46,30.05.2040,7847,USD,85.62275,8.19,88.13525,7.92
US900123BJ84,14.01.2041,8076,USD,80.952,8.09,83.335333,7.82
US900123CB40,16.04.2043,8898,USD,69.798542,7.7,72.175625,7.42
US900123CG37,17.02.2045,9571,USD,85.4895,8.16,87.876306,7.91
US900123CM05,11.05.2047,10384,USD,75.603333,7.96,77.985278,7.71
XS1629918415,14.06.2025,2383,EUR,89.743315,5.44,91.986123,5.01
XS1909184753,16.02.2026,2630,EUR,97.717178,5.65,98.970671,5.44
