KÃ½ymet AdÃ½,Vade,Vadeye Kalan GÃ¼n,DÃ¶viz,AlÃ½Ã¾ FiyatÃ½,AlÃ½Ã¾ OranÃ½,SatÃ½Ã¾ FiyatÃ½,SatÃ½Ã¾ OranÃ½
US900123CR91,23.12.2023,471,USD,100.840417,7.79,103.460972,5.7
US900123CF53,22.03.2024,561,USD,97.982389,9.07,100.594278,7.24
US900123CV04,10.08.2024,702,USD,95.632889,9.16,98.250444,7.67
US900123CW86,14.11.2024,798,USD,94.503333,9.35,97.123556,8.0
US900123AW05,05.02.2025,881,USD,96.095042,9.54,98.721986,8.32
US900123CX69,13.03.2025,917,USD,90.144972,9.71,92.728194,8.49
US900123CZ18,14.10.2025,1132,USD,93.664,9.76,96.268833,8.76
US900123DB31,26.01.2026,1236,USD,86.094167,9.88,88.704944,8.91
US900123CJ75,14.04.2026,1314,USD,84.791,9.95,87.421222,9.01
US900123CK49,09.10.2026,1492,USD,85.340708,9.94,87.927875,9.11
US900123CL22,25.03.2027,1659,USD,87.767667,10.19,90.326333,9.44
USM88269US88,24.09.2027,1842,USD,98.692778,9.94,101.193333,9.31
US900123CP36,17.02.2028,1988,USD,79.364958,10.24,82.001903,9.53
US900123CQ19,24.10.2028,2238,USD,83.847861,10.25,86.495917,9.61
US900123CT57,26.04.2029,2422,USD,90.095833,10.31,92.799556,9.72
US900123AL40,15.01.2030,2686,USD,109.534264,10.33,113.321208,9.66
US900123CY43,13.03.2030,2743,USD,76.028083,10.43,78.681417,9.83
US900123DA57,15.01.2031,3051,USD,76.223972,10.44,78.865083,9.9
US900123DD96,20.09.2033,4030,USD,77.432333,10.47,80.122556,9.99
US900123AT75,14.02.2034,4177,USD,87.421333,9.94,90.432222,9.48
US900123AY60,17.03.2036,4939,USD,78.495625,10.31,81.377014,9.85
US900123BB58,05.03.2038,5657,USD,78.023417,10.09,81.160972,9.63
US900123BG46,30.05.2040,6474,USD,73.8175,10.2,76.6855,9.77
US900123BJ84,14.01.2041,6703,USD,65.703,10.31,68.481667,9.86
US900123CB40,16.04.2043,7525,USD,60.491917,9.49,63.106083,9.08
US900123CG37,17.02.2045,8198,USD,68.972458,10.22,71.668069,9.83
US900123CM05,11.05.2047,9011,USD,63.90975,9.88,66.585639,9.48
XS1843443356,31.03.2025,935,EUR,96.271068,7.15,99.116753,5.9
XS1629918415,14.06.2025,1010,EUR,91.273753,7.15,94.23937,5.89
XS1909184753,16.02.2026,1257,EUR,96.017301,7.53,98.959288,6.53
XS2361850527,08.07.2027,1764,EUR,86.635151,8.0,89.630096,7.19
