Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123AW05,05.02.2025,1,USD,0.000000,0.00,0.000000,0.00
US900123CX69,13.03.2025,37,USD,101.099583,9.36,102.163194,0.00
US900123CZ18,14.10.2025,252,USD,102.386917,5.71,103.592333,3.97
US900123DB31,26.01.2026,356,USD,99.067556,5.86,100.346944,4.52
US900123CJ75,14.04.2026,434,USD,99.303611,6.00,100.584222,4.89
US900123CK49,09.10.2026,612,USD,99.499292,6.18,100.996375,5.24
US900123CL22,25.03.2027,779,USD,101.671000,6.24,103.267333,5.45
USM88269US88,24.09.2027,962,USD,108.965556,6.15,110.590333,5.52
US900123DF45,15.01.2028,1075,USD,109.991181,6.30,111.613042,5.74
US900123CP36,17.02.2028,1108,USD,99.085431,6.33,100.700903,5.75
US900123CQ19,24.10.2028,1358,USD,100.633389,6.45,102.270417,5.96
US900123DH01,14.03.2029,1499,USD,113.013833,6.73,114.659917,6.30
US900123CT57,26.04.2029,1542,USD,105.005694,6.81,106.651056,6.38
US900123AL40,15.01.2030,1806,USD,123.726736,6.36,125.799708,5.94
US900123CY43,13.03.2030,1863,USD,94.886250,6.94,96.805417,6.48
US900123DJ66,13.07.2030,1985,USD,110.487292,6.90,112.347986,6.52
US900123DA57,15.01.2031,2171,USD,94.677028,7.13,96.530083,6.74
US900123DC14,26.06.2031,2333,USD,94.123139,7.16,95.982778,6.79
US900123DL13,17.07.2032,2720,USD,99.354458,7.30,101.121042,6.99
US900123DG28,19.01.2033,2906,USD,112.525625,7.33,114.407708,7.05
US900123DD96,20.09.2033,3150,USD,97.069444,7.35,99.028556,7.04
US900123AT75,14.02.2034,3297,USD,109.144778,7.18,111.199222,6.89
US900123DK30,15.05.2034,3387,USD,103.198264,7.39,104.933625,7.14
US900123DN78,03.01.2035,3620,USD,94.109722,7.43,95.838833,7.18
US900123AY60,17.03.2036,4059,USD,98.156319,7.47,100.114514,7.21
US900123BB58,05.03.2038,4777,USD,103.300694,7.21,105.377972,6.97
US900123BG46,30.05.2040,5594,USD,92.125000,7.77,94.199500,7.53
US900123BJ84,14.01.2041,5823,USD,83.090333,7.92,85.146667,7.67
US900123CB40,16.04.2043,6645,USD,71.817500,7.99,73.661583,7.75
US900123CG37,17.02.2045,7318,USD,88.575264,8.10,90.435069,7.89
US900123CM05,11.05.2047,8131,USD,77.198694,8.11,79.044639,7.89
XS1843443356,31.03.2025,55,EUR,103.433082,7.65,105.014425,0.00
XS1629918415,14.06.2025,130,EUR,101.342466,5.28,102.987274,0.73
XS1909184753,16.02.2026,377,EUR,106.471508,3.75,108.279924,2.00
XS2361850527,08.07.2027,884,EUR,103.657110,3.87,105.491082,3.09
XS2790222116,21.05.2030,1932,EUR,109.447685,4.92,111.245877,4.55
