Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CR91,23.12.2023,107,USD,100.986278,8.87,103.011833,2.10
US900123CF53,22.03.2024,197,USD,101.247417,8.42,103.303306,4.58
US900123CV04,10.08.2024,338,USD,99.103250,7.91,101.195806,5.60
US900123CW86,14.11.2024,434,USD,99.065778,8.01,101.175000,6.17
US900123AW05,05.02.2025,517,USD,99.964556,7.89,102.070500,6.36
US900123CX69,13.03.2025,553,USD,96.559167,8.17,98.684389,6.67
US900123CZ18,14.10.2025,768,USD,99.183292,8.13,101.259125,7.07
US900123DB31,26.01.2026,872,USD,93.213972,8.19,95.304750,7.21
US900123CJ75,14.04.2026,950,USD,92.636194,8.18,94.727417,7.26
US900123CK49,09.10.2026,1128,USD,93.116167,8.19,95.212333,7.40
US900123CL22,25.03.2027,1295,USD,95.650000,8.33,97.872667,7.60
USM88269US88,24.09.2027,1478,USD,104.758889,8.34,106.954444,7.73
US900123DF45,15.01.2028,1591,USD,105.950389,8.60,108.078111,8.05
US900123CP36,17.02.2028,1624,USD,88.839722,8.25,90.965667,7.66
US900123CQ19,24.10.2028,1874,USD,93.232847,8.32,95.348903,7.80
US900123DH01,14.03.2029,2015,USD,106.947208,8.81,109.083375,8.34
US900123CT57,26.04.2029,2058,USD,98.729653,8.54,100.912375,8.06
US900123AL40,15.01.2030,2322,USD,117.910278,8.52,120.674222,8.03
US900123CY43,13.03.2030,2379,USD,85.910500,8.64,88.070833,8.17
US900123DJ66,13.07.2030,2501,USD,101.889750,9.02,104.000139,8.62
US900123DA57,15.01.2031,2687,USD,86.020444,8.72,88.234556,8.29
US900123DC14,26.06.2031,2849,USD,85.268681,8.72,87.425958,8.31
US900123DG28,19.01.2033,3422,USD,103.919000,8.95,106.077167,8.63
US900123DD96,20.09.2033,3666,USD,89.240278,8.57,91.450500,8.23
US900123AT75,14.02.2034,3813,USD,96.933111,8.52,99.398000,8.17
US900123AY60,17.03.2036,4575,USD,88.930528,8.78,91.322917,8.45
US900123BB58,05.03.2038,5293,USD,88.132278,8.71,90.585833,8.40
US900123BG46,30.05.2040,6110,USD,83.102750,8.92,85.561750,8.61
US900123BJ84,14.01.2041,6339,USD,75.685333,8.87,77.964000,8.57
US900123CB40,16.04.2043,7161,USD,66.171375,8.71,68.365542,8.40
US900123CG37,17.02.2045,7834,USD,78.216056,8.97,80.583667,8.68
US900123CM05,11.05.2047,8647,USD,70.738778,8.93,73.038667,8.63
XS1843443356,31.03.2025,571,EUR,100.459858,5.68,102.677404,4.20
XS1629918415,14.06.2025,646,EUR,96.703781,5.71,98.939301,4.36
XS1909184753,16.02.2026,893,EUR,101.005055,6.04,103.199041,5.07
XS2361850527,08.07.2027,1400,EUR,93.870167,6.45,96.128981,5.76
