Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CW86,14.11.2024,10,USD,102.444444,12.49,103.268556,0.00
US900123AW05,05.02.2025,93,USD,101.988264,6.59,103.199236,1.91
US900123CX69,13.03.2025,129,USD,99.814083,6.46,101.045694,3.03
US900123CZ18,14.10.2025,344,USD,101.212167,5.43,102.472583,4.09
US900123DB31,26.01.2026,448,USD,100.313056,5.58,101.626444,4.48
US900123CJ75,14.04.2026,526,USD,98.290111,5.67,99.597722,4.73
US900123CK49,09.10.2026,704,USD,98.759542,5.75,100.276625,4.92
US900123CL22,25.03.2027,871,USD,100.962000,5.85,102.571333,5.15
USM88269US88,24.09.2027,1054,USD,108.075556,5.88,109.630333,5.33
US900123DF45,15.01.2028,1167,USD,113.911931,6.06,115.462792,5.57
US900123CP36,17.02.2028,1200,USD,98.018181,6.17,99.649653,5.62
US900123CQ19,24.10.2028,1450,USD,99.820139,6.23,101.471167,5.76
US900123DH01,14.03.2029,1591,USD,111.990083,6.52,113.562167,6.13
US900123CT57,26.04.2029,1634,USD,104.022444,6.62,105.681806,6.20
US900123AL40,15.01.2030,1898,USD,129.190486,6.06,131.333458,5.65
US900123CY43,13.03.2030,1955,USD,94.113750,6.74,96.045917,6.30
US900123DJ66,13.07.2030,2077,USD,113.523542,6.82,115.311236,6.47
US900123DA57,15.01.2031,2263,USD,96.554528,7.01,98.334583,6.65
US900123DC14,26.06.2031,2425,USD,95.925889,7.05,97.794528,6.69
US900123DL13,17.07.2032,2812,USD,101.575708,7.22,103.262292,6.93
US900123DG28,19.01.2033,2998,USD,116.044375,7.20,117.936458,6.92
US900123DD96,20.09.2033,3242,USD,96.236444,7.20,98.205556,6.90
US900123AT75,14.02.2034,3389,USD,108.287778,7.03,110.352222,6.75
US900123DK30,15.05.2034,3479,USD,106.016514,7.27,107.761875,7.02
US900123DN78,03.01.2035,3712,USD,94.789722,7.32,96.482833,7.08
US900123AY60,17.03.2036,4151,USD,97.129569,7.37,99.010764,7.12
US900123BB58,05.03.2038,4869,USD,100.838194,7.29,103.058472,7.03
US900123BG46,30.05.2040,5686,USD,94.360500,7.70,96.552000,7.45
US900123BJ84,14.01.2041,5915,USD,85.375333,7.81,87.438667,7.56
US900123CB40,16.04.2043,6737,USD,71.258750,7.88,73.108833,7.65
US900123CG37,17.02.2045,7410,USD,87.929014,7.98,89.795819,7.78
US900123CM05,11.05.2047,8223,USD,79.320194,8.01,81.172139,7.80
XS1843443356,31.03.2025,147,EUR,102.584329,4.94,104.255671,0.89
XS1629918415,14.06.2025,222,EUR,100.473288,4.54,102.196096,1.71
XS1909184753,16.02.2026,469,EUR,105.329404,3.88,107.143820,2.46
XS2361850527,08.07.2027,976,EUR,102.223370,4.05,104.077342,3.32
XS2790222116,21.05.2030,2024,EUR,106.584863,5.24,108.474055,4.86
