Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,591,USD,101.910167,7.82,103.776444,6.61
US900123CF53,22.03.2024,681,USD,96.128639,8.50,98.030583,7.37
US900123CV04,10.08.2024,822,USD,96.875139,8.70,98.773417,7.76
US900123CW86,14.11.2024,918,USD,95.518333,8.88,97.455444,7.99
US900123AW05,05.02.2025,1001,USD,98.121667,8.98,100.126639,8.15
US900123CX69,13.03.2025,1037,USD,89.557722,8.76,91.507333,7.94
US900123CZ18,14.10.2025,1252,USD,92.819125,9.02,94.765542,8.34
US900123DB31,26.01.2026,1356,USD,87.963417,9.09,89.916806,8.42
US900123CJ75,14.04.2026,1434,USD,85.042750,8.95,86.981361,8.31
US900123CK49,09.10.2026,1612,USD,85.376333,9.09,87.315417,8.51
US900123CL22,25.03.2027,1779,USD,88.123667,9.28,90.061000,8.75
USM88269US88,24.09.2027,1962,USD,98.525778,9.22,100.385556,8.78
US900123CP36,17.02.2028,2108,USD,83.158833,9.22,85.085306,8.75
US900123CQ19,24.10.2028,2358,USD,85.378236,9.24,87.328264,8.81
US900123CT57,26.04.2029,2542,USD,91.488708,9.38,93.518069,8.97
US900123AL40,15.01.2030,2806,USD,117.695389,9.30,120.257361,8.88
US900123CY43,13.03.2030,2863,USD,78.956833,9.23,80.976000,8.82
US900123DA57,15.01.2031,3171,USD,81.485222,9.45,83.461278,9.07
US900123DC14,26.06.2031,3333,USD,0.000000,0.00,0.000000,0.00
US900123DD96,20.09.2033,4150,USD,80.606833,9.45,82.647944,9.12
US900123AT75,14.02.2034,4297,USD,95.053333,8.96,97.502778,8.61
US900123AY60,17.03.2036,5059,USD,82.209250,9.32,84.560444,8.98
US900123BB58,05.03.2038,5777,USD,85.199167,9.20,87.864444,8.85
US900123BG46,30.05.2040,6594,USD,81.387750,9.23,83.710250,8.93
US900123BJ84,14.01.2041,6823,USD,72.674000,9.34,74.944333,9.02
US900123CB40,16.04.2043,7645,USD,64.358542,8.61,66.387625,8.33
US900123CG37,17.02.2045,8318,USD,76.341833,9.31,78.507639,9.03
US900123CM05,11.05.2047,9131,USD,68.169000,8.96,70.181944,8.70
XS1843443356,31.03.2025,1055,EUR,97.238521,5.89,99.113863,5.17
XS1629918415,14.06.2025,1130,EUR,95.730260,5.87,97.793068,5.10
XS1909184753,16.02.2026,1377,EUR,96.862712,6.52,98.853205,5.91
XS2361850527,08.07.2027,1884,EUR,92.632795,6.99,94.719767,6.48
