Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CV04,10.08.2024,88,USD,101.056056,8.78,102.801333,1.56
US900123CW86,14.11.2024,184,USD,0.000000,0.00,0.000000,0.00
US900123AW05,05.02.2025,267,USD,102.426125,6.78,104.218097,4.30
US900123CX69,13.03.2025,303,USD,98.731139,6.74,100.541750,4.50
US900123CZ18,14.10.2025,518,USD,100.372250,6.49,102.232667,5.13
US900123DB31,26.01.2026,622,USD,98.658000,6.49,100.651389,5.25
US900123CJ75,14.04.2026,700,USD,96.414167,6.47,98.415778,5.34
US900123CK49,09.10.2026,878,USD,96.826958,6.54,98.839042,5.62
US900123CL22,25.03.2027,1045,USD,99.200667,6.62,101.219000,5.85
USM88269US88,24.09.2027,1228,USD,106.643444,6.76,108.613222,6.13
US900123DF45,15.01.2028,1341,USD,112.875236,6.86,114.882097,6.29
US900123CP36,17.02.2028,1374,USD,95.718542,6.81,97.745014,6.19
US900123CQ19,24.10.2028,1624,USD,97.333278,6.92,99.434306,6.37
US900123DH01,14.03.2029,1765,USD,109.906500,7.29,111.933583,6.83
US900123CT57,26.04.2029,1808,USD,101.871250,7.26,103.918611,6.78
US900123AL40,15.01.2030,2072,USD,127.606347,6.77,130.377319,6.26
US900123CY43,13.03.2030,2129,USD,91.048583,7.35,93.207750,6.88
US900123DJ66,13.07.2030,2251,USD,111.003014,7.49,113.046708,7.10
US900123DA57,15.01.2031,2437,USD,93.869806,7.51,95.914861,7.11
US900123DC14,26.06.2031,2599,USD,93.381083,7.50,95.420722,7.12
US900123DG28,19.01.2033,3172,USD,113.840792,7.64,115.897875,7.34
US900123DD96,20.09.2033,3416,USD,93.884000,7.57,96.012111,7.24
US900123AT75,14.02.2034,3563,USD,105.713000,7.45,107.932444,7.15
US900123DK30,15.05.2034,3653,USD,0.000000,0.00,0.000000,0.00
US900123AY60,17.03.2036,4325,USD,94.412542,7.74,96.660736,7.45
US900123BB58,05.03.2038,5043,USD,97.224583,7.74,99.579861,7.47
US900123BG46,30.05.2040,5860,USD,91.865000,8.00,94.242500,7.72
US900123BJ84,14.01.2041,6089,USD,83.294000,8.06,85.489333,7.79
US900123CB40,16.04.2043,6911,USD,69.420167,8.10,71.580250,7.82
US900123CG37,17.02.2045,7584,USD,86.025042,8.20,88.181847,7.96
US900123CM05,11.05.2047,8397,USD,74.766917,8.21,76.928861,7.96
XS1843443356,31.03.2025,321,EUR,100.641534,4.50,102.412877,2.47
XS1629918415,14.06.2025,396,EUR,101.622727,4.55,103.466486,2.79
XS1909184753,16.02.2026,643,EUR,102.426273,4.48,104.313689,3.38
XS2361850527,08.07.2027,1150,EUR,103.321555,4.51,105.235462,3.86
XS2790222116,21.05.2030,2198,EUR,101.645178,5.71,102.252370,5.59
