KÃ½ymet AdÃ½,Vade,Vadeye Kalan GÃ¼n,DÃ¶viz,AlÃ½Ã¾ FiyatÃ½,AlÃ½Ã¾ OranÃ½,SatÃ½Ã¾ FiyatÃ½,SatÃ½Ã¾ OranÃ½
US900123CR91,23.12.2023,901,USD,107.239667,4.23,109.399944,3.36
US900123CF53,22.03.2024,991,USD,104.582139,4.58,106.724083,3.77
US900123CV04,10.08.2024,1132,USD,106.749639,4.87,108.914917,4.15
US900123CW86,14.11.2024,1228,USD,102.816333,4.94,104.997444,4.25
US900123AW05,05.02.2025,1311,USD,110.352917,5.12,112.548889,4.49
US900123CX69,13.03.2025,1347,USD,98.584222,5.07,100.772833,4.42
US900123CZ18,14.10.2025,1562,USD,105.206375,5.37,107.381792,4.82
US900123DB31,26.01.2026,1666,USD,99.447917,5.41,101.644306,4.87
US900123CJ75,14.04.2026,1744,USD,96.05925,5.43,98.352861,4.87
US900123CK49,09.10.2026,1922,USD,98.052583,5.56,100.239667,5.08
US900123CL22,25.03.2027,2089,USD,102.788667,5.76,104.992,5.32
US900123CP36,17.02.2028,2418,USD,98.207583,5.82,100.331056,5.43
US900123CQ19,24.10.2028,2668,USD,101.940986,6.0,104.150014,5.63
US900123CT57,26.04.2029,2852,USD,109.801458,6.26,112.143819,5.9
US900123AL40,15.01.2030,3116,USD,142.762639,6.2,145.293611,5.89
US900123CY43,13.03.2030,3173,USD,95.582333,6.16,97.9465,5.8
US900123DA57,15.01.2031,3481,USD,100.265417,6.41,102.623472,6.08
US900123AT75,14.02.2034,4607,USD,114.185333,6.69,116.614778,6.43
US900123AY60,17.03.2036,5369,USD,101.9685,6.88,104.396694,6.63
US900123BB58,05.03.2038,6087,USD,105.899667,6.89,108.319944,6.66
US900123BG46,30.05.2040,6904,USD,97.43425,7.06,99.85175,6.83
US900123BJ84,14.01.2041,7133,USD,91.95,7.03,94.478333,6.78
US900123CB40,16.04.2043,7955,USD,79.358792,6.8,81.745875,6.56
US900123CG37,17.02.2045,8628,USD,96.185583,7.19,98.577389,6.97
US900123CM05,11.05.2047,9441,USD,85.0605,7.09,87.432444,6.87
XS1843443356,31.03.2025,1365,EUR,103.684438,3.9,106.069781,3.23
XS1629918415,14.06.2025,1440,EUR,97.836986,3.9,100.119795,3.27
XS1909184753,16.02.2026,1687,EUR,105.022274,4.45,108.638767,3.61
