Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,2692,USD,104.968750,5.05,108.266667,4.54
US900123AW05,05.02.2025,3012,USD,115.884722,5.26,119.446181,4.78
US900123CJ75,14.04.2026,3445,USD,93.521528,5.16,96.956944,4.69
US900123CK49,09.10.2026,3623,USD,97.379167,5.27,100.819792,4.82
US900123AL40,15.01.2030,4817,USD,163.044444,5.49,166.643403,5.22
US900123AT75,14.02.2034,6308,USD,124.244444,5.91,127.811111,5.63
US900123AY60,17.03.2036,7070,USD,111.204861,5.97,114.762153,5.69
US900123BB58,05.03.2038,7788,USD,116.248611,5.99,119.809028,5.73
US900123BG46,30.05.2040,8605,USD,112.193750,6.01,115.750000,5.75
US900123BJ84,14.01.2041,8834,USD,101.383333,6.04,104.933333,5.77
US900123CB40,16.04.2043,9656,USD,85.284375,6.01,88.825000,5.72
US900123CG37,17.02.2045,10329,USD,109.472222,6.03,113.027431,5.79
