Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CV04,10.08.2024,10,USD,102.391611,27.54,103.673889,0.00
US900123CW86,14.11.2024,106,USD,100.459222,8.07,101.860333,3.26
US900123AW05,05.02.2025,189,USD,103.618069,7.30,105.133042,4.34
US900123CX69,13.03.2025,225,USD,99.769361,7.34,101.358972,4.71
US900123CZ18,14.10.2025,440,USD,101.525083,6.67,103.112500,5.32
US900123DB31,26.01.2026,544,USD,97.602778,6.50,99.316167,5.29
US900123CJ75,14.04.2026,622,USD,97.774389,6.43,99.495000,5.36
US900123CK49,09.10.2026,800,USD,98.405125,6.41,100.138208,5.56
US900123CL22,25.03.2027,967,USD,101.085333,6.41,102.828667,5.70
USM88269US88,24.09.2027,1150,USD,108.943000,6.48,110.710778,5.89
US900123DF45,15.01.2028,1263,USD,110.536458,6.55,112.256319,6.04
US900123CP36,17.02.2028,1296,USD,97.785486,6.58,99.623958,5.99
US900123CQ19,24.10.2028,1546,USD,99.826333,6.62,101.684361,6.12
US900123DH01,14.03.2029,1687,USD,113.113667,6.92,114.965750,6.48
US900123CT57,26.04.2029,1730,USD,104.878972,6.90,106.745333,6.45
US900123AL40,15.01.2030,1994,USD,126.129792,6.26,128.865764,5.75
US900123CY43,13.03.2030,2051,USD,94.489917,6.88,96.355083,6.47
US900123DJ66,13.07.2030,2173,USD,110.425903,7.04,112.299597,6.68
US900123DA57,15.01.2031,2359,USD,94.134917,7.15,96.000972,6.78
US900123DC14,26.06.2031,2521,USD,93.546861,7.18,95.422500,6.82
US900123DL13,17.07.2032,2908,USD,99.607292,7.23,101.218875,6.97
US900123DG28,19.01.2033,3094,USD,113.203458,7.30,115.101542,7.03
US900123DD96,20.09.2033,3338,USD,97.412222,7.25,99.343333,6.95
US900123AT75,14.02.2034,3485,USD,109.821889,7.10,111.856333,6.83
US900123DK30,15.05.2034,3575,USD,103.581542,7.33,105.287903,7.10
US900123AY60,17.03.2036,4247,USD,98.052931,7.46,100.101125,7.19
US900123BB58,05.03.2038,4965,USD,101.723139,7.39,103.860417,7.14
US900123BG46,30.05.2040,5782,USD,92.893000,7.65,94.867500,7.43
US900123BJ84,14.01.2041,6011,USD,84.204667,7.74,86.105000,7.52
US900123CB40,16.04.2043,6833,USD,72.611333,7.83,74.465417,7.60
US900123CG37,17.02.2045,7506,USD,89.906653,7.93,91.859458,7.72
US900123CM05,11.05.2047,8319,USD,78.383806,7.94,80.235750,7.73
XS1843443356,31.03.2025,243,EUR,101.165890,5.14,102.813233,2.67
XS1629918415,14.06.2025,318,EUR,98.893493,5.06,100.643301,2.99
XS1909184753,16.02.2026,565,EUR,102.735470,4.92,104.534885,3.72
XS2361850527,08.07.2027,1072,EUR,99.157685,4.79,101.079658,4.09
XS2790222116,21.05.2030,2120,EUR,102.477658,5.79,104.264849,5.43
