KÃ½ymet AdÃ½,Vade,Vadeye Kalan GÃ¼n,DÃ¶viz,AlÃ½Ã¾ FiyatÃ½,AlÃ½Ã¾ OranÃ½,SatÃ½Ã¾ FiyatÃ½,SatÃ½Ã¾ OranÃ½
US900123CR91,23.12.2023,1265,USD,104.528806,5.87,106.367083,5.31
US900123CF53,22.03.2024,1355,USD,101.880111,5.68,103.079056,5.33
US900123CV04,10.08.2024,1496,USD,104.161278,5.91,105.992556,5.42
US900123CW86,14.11.2024,1592,USD,99.528889,5.94,101.357,5.46
US900123AW05,05.02.2025,1675,USD,108.619403,5.98,110.654375,5.49
US900123CX69,13.03.2025,1711,USD,95.338194,5.81,97.460806,5.28
US900123CJ75,14.04.2026,2108,USD,92.768056,5.95,94.883667,5.5
US900123CK49,09.10.2026,2286,USD,94.426125,6.19,96.526208,5.78
US900123CL22,25.03.2027,2453,USD,100.015333,6.31,102.156667,5.92
US900123CP36,17.02.2028,2782,USD,94.656819,6.35,96.804292,5.99
US900123CQ19,24.10.2028,3032,USD,99.083,6.46,101.280028,6.12
US900123CT57,26.04.2029,3216,USD,107.540639,6.7,109.602,6.41
US900123AL40,15.01.2030,3480,USD,141.681625,6.7,144.839597,6.34
US900123CY43,13.03.2030,3537,USD,92.512417,6.6,94.727583,6.28
US900123AT75,14.02.2034,4971,USD,111.515556,7.03,114.133,6.76
US900123AY60,17.03.2036,5733,USD,100.179597,7.08,102.726792,6.81
US900123BB58,05.03.2038,6451,USD,103.516806,7.14,106.131083,6.89
US900123BG46,30.05.2040,7268,USD,95.907,7.2,98.5345,6.95
US900123BJ84,14.01.2041,7497,USD,90.637667,7.14,92.965,6.91
US900123CB40,16.04.2043,8319,USD,78.840333,6.81,81.187417,6.57
US900123CG37,17.02.2045,8992,USD,94.633986,7.32,96.976792,7.11
US900123CM05,11.05.2047,9805,USD,83.622472,7.21,85.889417,7.0
XS1843443356,31.03.2025,1729,EUR,100.30911,4.84,102.971452,4.21
XS1629918415,14.06.2025,1804,EUR,93.32789,4.85,96.025699,4.21
XS1909184753,16.02.2026,2051,EUR,102.105279,5.17,104.686694,4.65
