Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CW86,14.11.2024,50,USD,101.616778,8.55,102.741889,0.43
US900123AW05,05.02.2025,133,USD,101.813306,5.10,102.916278,2.11
US900123CX69,13.03.2025,169,USD,99.581667,5.47,100.705278,3.06
US900123CZ18,14.10.2025,384,USD,104.109042,5.13,105.412458,3.89
US900123DB31,26.01.2026,488,USD,100.342472,5.09,101.668861,4.07
US900123CJ75,14.04.2026,566,USD,100.545694,5.17,101.932306,4.24
US900123CK49,09.10.2026,744,USD,101.206917,5.42,102.734000,4.63
US900123CL22,25.03.2027,911,USD,0.000000,0.00,0.000000,0.00
USM88269US88,24.09.2027,1094,USD,108.316889,5.56,109.895667,5.02
US900123DF45,15.01.2028,1207,USD,114.219139,5.73,115.805000,5.25
US900123CP36,17.02.2028,1240,USD,98.870972,5.67,100.493444,5.15
US900123CQ19,24.10.2028,1490,USD,103.774097,5.79,105.371125,5.36
US900123DH01,14.03.2029,1631,USD,112.986458,6.09,114.570542,5.72
US900123CT57,26.04.2029,1674,USD,108.874903,6.17,110.574264,5.77
US900123AL40,15.01.2030,1938,USD,130.277028,5.69,132.824000,5.22
US900123CY43,13.03.2030,1995,USD,95.840000,6.20,97.663167,5.80
US900123DJ66,13.07.2030,2117,USD,115.077000,6.35,116.833694,6.03
US900123DA57,15.01.2031,2303,USD,98.084944,6.55,99.880000,6.20
US900123DC14,26.06.2031,2465,USD,97.671431,6.58,99.529069,6.23
US900123DL13,17.07.2032,2852,USD,103.820833,6.71,105.529417,6.44
US900123DG28,19.01.2033,3038,USD,117.874750,6.80,119.783833,6.53
US900123DD96,20.09.2033,3282,USD,98.251278,6.78,100.050389,6.51
US900123AT75,14.02.2034,3429,USD,110.667111,6.59,112.724556,6.32
US900123DK30,15.05.2034,3519,USD,108.364472,6.82,110.138833,6.58
US900123AY60,17.03.2036,4191,USD,99.333778,6.98,101.259972,6.74
US900123BB58,05.03.2038,4909,USD,102.927778,6.96,105.231056,6.70
US900123BG46,30.05.2040,5726,USD,97.607250,7.24,99.719750,7.01
US900123BJ84,14.01.2041,5955,USD,88.400333,7.36,90.414667,7.13
US900123CB40,16.04.2043,6777,USD,76.951125,7.39,78.740208,7.18
US900123CG37,17.02.2045,7450,USD,90.922306,7.57,92.752111,7.39
US900123CM05,11.05.2047,8263,USD,82.655278,7.56,84.418222,7.37
XS1843443356,31.03.2025,187,EUR,102.021479,4.98,103.690822,1.78
XS1629918415,14.06.2025,262,EUR,100.000123,4.53,101.786932,2.02
XS1909184753,16.02.2026,509,EUR,104.463098,4.19,106.541514,2.69
XS2361850527,08.07.2027,1016,EUR,101.361918,4.21,103.404890,3.44
XS2790222116,21.05.2030,2064,EUR,106.460027,5.15,108.386219,4.76
