Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,3448,USD,106.835417,4.88,110.383333,4.44
US900123AW05,05.02.2025,3768,USD,120.393056,4.99,124.454514,4.55
US900123AL40,15.01.2030,5573,USD,171.902778,5.25,175.751736,5.00
US900123AT75,14.02.2034,7064,USD,130.311111,5.54,134.127778,5.28
US900123AY60,17.03.2036,7826,USD,115.746528,5.64,119.553819,5.37
US900123BB58,05.03.2038,8544,USD,121.765278,5.62,125.825694,5.36
US900123BG46,30.05.2040,9361,USD,116.743750,5.69,120.550000,5.44
US900123BJ84,14.01.2041,9590,USD,106.483333,5.63,110.283333,5.37
US900123CB40,16.04.2043,10412,USD,93.146875,5.52,96.937500,5.25
US900123CG37,17.02.2045,11085,USD,114.530556,5.69,118.335764,5.45
