Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CV04,10.08.2024,100,USD,100.826389,8.56,102.639944,2.00
US900123CW86,14.11.2024,196,USD,101.933333,6.91,103.720556,3.56
US900123AW05,05.02.2025,279,USD,102.250292,6.71,104.082236,4.31
US900123CX69,13.03.2025,315,USD,98.545472,6.70,100.385694,4.53
US900123CZ18,14.10.2025,530,USD,100.026750,6.59,101.901583,5.27
US900123DB31,26.01.2026,634,USD,98.234667,6.62,100.197444,5.44
US900123CJ75,14.04.2026,712,USD,95.842500,6.68,97.812722,5.60
US900123CK49,09.10.2026,890,USD,96.311458,6.68,98.292625,5.80
US900123CL22,25.03.2027,1057,USD,98.371667,6.86,100.368333,6.12
USM88269US88,24.09.2027,1240,USD,105.599778,7.02,107.621333,6.39
US900123DF45,15.01.2028,1353,USD,111.747069,7.12,113.866792,6.52
US900123CP36,17.02.2028,1386,USD,94.814708,7.03,96.817653,6.42
US900123CQ19,24.10.2028,1636,USD,96.414111,7.11,98.522167,6.56
US900123DH01,14.03.2029,1777,USD,108.750000,7.50,110.854167,7.03
US900123CT57,26.04.2029,1820,USD,100.840083,7.45,102.881806,6.98
US900123AL40,15.01.2030,2084,USD,126.081514,7.00,128.853458,6.50
US900123CY43,13.03.2030,2141,USD,89.756583,7.60,91.934917,7.12
US900123DJ66,13.07.2030,2263,USD,109.580847,7.72,111.619236,7.34
US900123DA57,15.01.2031,2449,USD,92.551472,7.74,94.581583,7.34
US900123DC14,26.06.2031,2611,USD,92.044250,7.72,94.066528,7.34
US900123DG28,19.01.2033,3184,USD,112.215292,7.84,114.276458,7.55
US900123DD96,20.09.2033,3428,USD,92.346333,7.78,94.488556,7.45
US900123AT75,14.02.2034,3575,USD,103.858333,7.68,106.044222,7.38
US900123DK30,15.05.2034,3665,USD,99.732903,7.90,101.675625,7.63
US900123AY60,17.03.2036,4337,USD,92.699375,7.95,94.918764,7.65
US900123BB58,05.03.2038,5055,USD,95.122917,7.97,97.483472,7.69
US900123BG46,30.05.2040,5872,USD,90.137000,8.18,92.525000,7.90
US900123BJ84,14.01.2041,6101,USD,81.543000,8.26,83.853667,7.97
US900123CB40,16.04.2043,6923,USD,67.819667,8.29,69.997833,8.01
US900123CG37,17.02.2045,7596,USD,84.305208,8.37,86.481819,8.13
US900123CM05,11.05.2047,8409,USD,75.954250,8.40,78.138139,8.14
XS1843443356,31.03.2025,333,EUR,100.538479,4.46,102.321164,2.50
XS1629918415,14.06.2025,408,EUR,101.491169,4.53,103.281689,2.89
XS1909184753,16.02.2026,655,EUR,101.932781,4.68,103.788612,3.63
XS2361850527,08.07.2027,1162,EUR,102.947112,4.59,104.834926,3.96
XS2790222116,21.05.2030,2210,EUR,100.936027,5.81,101.550411,5.70
