Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CV04,10.08.2024,129,USD,100.507861,7.52,102.256139,2.59
US900123CW86,14.11.2024,225,USD,101.484222,6.73,103.235333,3.84
US900123AW05,05.02.2025,308,USD,101.869194,6.51,103.785167,4.21
US900123CX69,13.03.2025,344,USD,98.275111,6.42,100.132722,4.39
US900123CZ18,14.10.2025,559,USD,102.843708,6.48,104.756125,5.18
US900123DB31,26.01.2026,663,USD,97.840028,6.55,99.857417,5.36
US900123CJ75,14.04.2026,741,USD,97.629139,6.58,99.629750,5.51
US900123CK49,09.10.2026,919,USD,98.370250,6.62,100.366333,5.75
US900123CL22,25.03.2027,1086,USD,97.948333,6.82,100.033667,6.05
USM88269US88,24.09.2027,1269,USD,105.385000,6.90,107.386778,6.28
US900123DF45,15.01.2028,1382,USD,111.297583,7.07,113.398444,6.48
US900123CP36,17.02.2028,1415,USD,94.629861,6.92,96.720333,6.29
US900123CQ19,24.10.2028,1665,USD,99.484208,6.96,101.521236,6.44
US900123DH01,14.03.2029,1806,USD,108.256792,7.47,110.268875,7.01
US900123CT57,26.04.2029,1849,USD,104.242347,7.40,106.347708,6.92
US900123AL40,15.01.2030,2113,USD,125.750917,6.94,128.496889,6.44
US900123CY43,13.03.2030,2170,USD,89.701667,7.49,91.802833,7.03
US900123DJ66,13.07.2030,2292,USD,109.372778,7.63,111.464472,7.23
US900123DA57,15.01.2031,2478,USD,92.575167,7.62,94.718222,7.20
US900123DC14,26.06.2031,2640,USD,92.041986,7.61,94.162625,7.21
US900123DG28,19.01.2033,3213,USD,111.935083,7.78,114.037167,7.48
US900123DD96,20.09.2033,3457,USD,92.615722,7.65,94.711833,7.32
US900123AT75,14.02.2034,3604,USD,103.921889,7.58,106.233333,7.26
US900123DK30,15.05.2034,3694,USD,100.086667,7.76,101.970028,7.50
US900123AY60,17.03.2036,4366,USD,93.114556,7.81,95.305750,7.52
US900123BB58,05.03.2038,5084,USD,95.275889,7.88,97.816167,7.58
US900123BG46,30.05.2040,5901,USD,90.161250,8.11,92.648750,7.82
US900123BJ84,14.01.2041,6130,USD,82.274667,8.09,84.428000,7.83
US900123CB40,16.04.2043,6952,USD,70.953458,8.14,73.076542,7.86
US900123CG37,17.02.2045,7625,USD,85.177528,8.20,87.321333,7.97
US900123CM05,11.05.2047,8438,USD,76.837056,8.23,78.903000,7.98
XS1843443356,31.03.2025,362,EUR,99.871014,4.80,101.823356,2.79
XS1629918415,14.06.2025,437,EUR,100.811656,4.82,102.853415,3.05
XS1909184753,16.02.2026,684,EUR,101.267760,4.85,103.328175,3.71
XS2361850527,08.07.2027,1191,EUR,101.955459,4.80,103.913366,4.15
XS2790222116,21.05.2030,2239,EUR,99.824247,5.94,100.373438,5.84
