Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,2418,USD,108.228222,4.67,111.776139,4.09
US900123AW05,05.02.2025,2738,USD,116.252458,4.78,119.813917,4.27
US900123CJ75,14.04.2026,3171,USD,96.974833,4.87,100.51025,4.37
US900123CK49,09.10.2026,3349,USD,100.835458,4.98,104.376083,4.51
US900123CL22,25.03.2027,3516,USD,110.517,5.04,113.917,4.62
US900123AL40,15.01.2030,4543,USD,160.178681,5.29,164.027639,4.99
US900123AT75,14.02.2034,6034,USD,128.756667,5.66,132.573333,5.36
US900123AY60,17.03.2036,6796,USD,115.837708,5.72,119.645,5.42
US900123BB58,05.03.2038,7514,USD,120.95625,5.76,124.766667,5.48
US900123BG46,30.05.2040,8331,USD,113.318,5.79,117.12425,5.52
US900123BJ84,14.01.2041,8560,USD,103.368,5.77,107.018,5.5
US900123CB40,16.04.2043,9382,USD,90.895667,5.66,94.536292,5.38
US900123CG37,17.02.2045,10055,USD,114.008875,5.83,117.664083,5.59
US900123CM05,11.05.2047,10868,USD,100.403583,5.82,104.0515,5.57
XS1629918415,14.06.2025,2867,EUR,100.770726,3.21,102.538534,2.96
