Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CR91,23.12.2023,22,USD,102.421944,19.22,104.148500,0.00
US900123CF53,22.03.2024,112,USD,100.171083,8.75,102.094972,2.57
US900123CV04,10.08.2024,253,USD,101.348917,7.25,103.363472,4.33
US900123CW86,14.11.2024,349,USD,98.685444,7.34,100.697667,5.19
US900123AW05,05.02.2025,432,USD,102.557389,7.20,104.670333,5.38
US900123CX69,13.03.2025,468,USD,97.149833,7.38,99.257056,5.66
US900123CZ18,14.10.2025,683,USD,98.970292,7.45,101.036125,6.29
US900123DB31,26.01.2026,787,USD,96.226306,7.52,98.284083,6.48
US900123CJ75,14.04.2026,865,USD,93.485861,7.56,95.557083,6.59
US900123CK49,09.10.2026,1043,USD,93.913167,7.56,96.006333,6.74
US900123CL22,25.03.2027,1210,USD,96.362000,7.64,98.486667,6.92
USM88269US88,24.09.2027,1393,USD,104.514556,7.70,106.658111,7.08
US900123DF45,15.01.2028,1506,USD,110.438556,7.93,112.541278,7.38
US900123CP36,17.02.2028,1539,USD,92.376556,7.69,94.475500,7.10
US900123CQ19,24.10.2028,1789,USD,94.017514,7.77,96.108569,7.25
US900123DH01,14.03.2029,1930,USD,107.222208,8.14,109.334375,7.68
US900123CT57,26.04.2029,1973,USD,98.830319,8.07,101.086042,7.56
US900123AL40,15.01.2030,2237,USD,123.321111,7.93,126.149056,7.42
US900123CY43,13.03.2030,2294,USD,87.212500,8.12,89.374833,7.66
US900123DJ66,13.07.2030,2416,USD,107.502917,8.32,109.615306,7.93
US900123DA57,15.01.2031,2602,USD,90.056778,8.25,92.222889,7.83
US900123DC14,26.06.2031,2764,USD,89.556514,8.21,91.717792,7.81
US900123DG28,19.01.2033,3337,USD,108.992500,8.49,111.165667,8.17
US900123DD96,20.09.2033,3581,USD,89.656944,8.25,91.941167,7.90
US900123AT75,14.02.2034,3728,USD,100.666778,8.25,102.908667,7.93
US900123AY60,17.03.2036,4490,USD,88.893194,8.54,91.298583,8.21
US900123BB58,05.03.2038,5208,USD,91.377944,8.52,93.835500,8.21
US900123BG46,30.05.2040,6025,USD,83.403750,8.66,85.840750,8.36
US900123BJ84,14.01.2041,6254,USD,78.340333,8.72,80.772000,8.40
US900123CB40,16.04.2043,7076,USD,65.475375,8.64,67.544542,8.35
US900123CG37,17.02.2045,7749,USD,80.800889,8.84,83.095500,8.57
US900123CM05,11.05.2047,8562,USD,70.161444,8.81,72.338333,8.54
XS1843443356,31.03.2025,486,EUR,102.313970,5.23,104.284516,3.71
XS1629918415,14.06.2025,561,EUR,98.915563,5.03,100.981082,3.63
XS1909184753,16.02.2026,808,EUR,103.289014,5.59,105.342000,4.61
XS2361850527,08.07.2027,1315,EUR,97.335219,5.76,99.434033,5.10
