Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,3220,USD,109.570139,4.57,112.884028,4.14
US900123AW05,05.02.2025,3540,USD,123.085417,4.68,126.417361,4.31
US900123CJ75,14.04.2026,3973,USD,96.03125,4.79,99.578472,4.37
US900123AL40,15.01.2030,5345,USD,175.920139,4.95,179.802083,4.7
US900123AT75,14.02.2034,6836,USD,134.833333,5.25,138.672222,4.99
US900123AY60,17.03.2036,7598,USD,120.875,5.31,124.701389,5.05
US900123BB58,05.03.2038,8316,USD,126.691667,5.34,130.522222,5.1
US900123BG46,30.05.2040,9133,USD,122.35625,5.36,122.80625,5.13
US900123BJ84,14.01.2041,9362,USD,111.25,5.35,115.066667,5.1
US900123CB40,16.04.2043,10184,USD,94.582292,5.29,98.386458,5.03
US900123CG37,17.02.2045,10857,USD,120.627083,5.36,124.450694,5.14
