KÃ½ymet AdÃ½,Vade,Vadeye Kalan GÃ¼n,DÃ¶viz,AlÃ½Ã¾ FiyatÃ½,AlÃ½Ã¾ OranÃ½,SatÃ½Ã¾ FiyatÃ½,SatÃ½Ã¾ OranÃ½
US900123CR91,23.12.2023,1319,USD,103.019444,7.18,106.031722,6.25
US900123CF53,22.03.2024,1409,USD,96.249583,7.12,99.209528,6.23
US900123CV04,10.08.2024,1550,USD,98.703417,7.16,101.715694,6.34
US900123CW86,14.11.2024,1646,USD,96.752444,7.19,96.957556,6.39
US900123AW05,05.02.2025,1729,USD,102.470639,7.25,105.601611,6.49
US900123CX69,13.03.2025,1765,USD,89.1875,7.2,92.314111,6.39
US900123CJ75,14.04.2026,2162,USD,85.270361,7.44,88.348972,6.75
US900123CK49,09.10.2026,2340,USD,87.037417,7.56,90.0675,6.92
US900123CL22,25.03.2027,2507,USD,91.823,7.71,94.851333,7.12
US900123CP36,17.02.2028,2836,USD,86.916306,7.6,90.027778,7.03
US900123CQ19,24.10.2028,3086,USD,90.218264,7.78,93.332292,7.25
US900123CT57,26.04.2029,3270,USD,97.625069,8.06,100.710431,7.58
US900123AL40,15.01.2030,3534,USD,129.577361,8.01,133.588333,7.51
US900123CY43,13.03.2030,3591,USD,83.1305,7.95,86.273667,7.44
US900123AT75,14.02.2034,5025,USD,101.670778,8.03,104.835222,7.66
US900123AY60,17.03.2036,5787,USD,90.417444,8.08,93.539639,7.71
US900123BB58,05.03.2038,6505,USD,93.051444,8.14,96.241722,7.79
US900123BG46,30.05.2040,7322,USD,89.02625,8.19,92.21375,7.83
US900123BJ84,14.01.2041,7551,USD,81.070333,8.1,84.346667,7.72
US900123CB40,16.04.2043,8373,USD,71.652625,7.52,74.800708,7.16
US900123CG37,17.02.2045,9046,USD,84.717639,8.23,87.809444,7.9
US900123CM05,11.05.2047,9859,USD,75.546944,7.97,78.665889,7.63
XS1843443356,31.03.2025,1783,EUR,94.544863,6.08,98.670205,5.07
XS1629918415,14.06.2025,1858,EUR,90.965847,6.06,95.083607,5.05
XS1909184753,16.02.2026,2105,EUR,95.736066,6.36,99.864481,5.48
