Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CV04,10.08.2024,78,USD,101.221444,9.14,102.715639,2.27
US900123CW86,14.11.2024,174,USD,99.257556,7.56,100.820333,4.28
US900123AW05,05.02.2025,257,USD,102.275986,7.29,103.880417,5.03
US900123CX69,13.03.2025,293,USD,98.583194,7.18,100.190222,5.17
US900123CZ18,14.10.2025,508,USD,100.190333,6.77,101.849875,5.56
US900123DB31,26.01.2026,612,USD,98.293944,6.84,100.145917,5.69
US900123CJ75,14.04.2026,690,USD,96.105222,6.75,97.958250,5.71
US900123CK49,09.10.2026,868,USD,96.574375,6.74,98.442083,5.90
US900123CL22,25.03.2027,1035,USD,98.886333,6.82,100.769667,6.11
USM88269US88,24.09.2027,1218,USD,106.336333,6.92,108.182778,6.35
US900123DF45,15.01.2028,1331,USD,112.611542,7.00,114.503694,6.47
US900123CP36,17.02.2028,1364,USD,95.370903,6.98,97.259083,6.41
US900123CQ19,24.10.2028,1614,USD,97.077417,7.04,98.985486,6.55
US900123DH01,14.03.2029,1755,USD,109.897917,7.35,111.825125,6.91
US900123CT57,26.04.2029,1798,USD,102.005056,7.28,103.933958,6.84
US900123AL40,15.01.2030,2062,USD,127.920208,6.76,130.755139,6.25
US900123CY43,13.03.2030,2119,USD,91.157417,7.37,93.150333,6.94
US900123DJ66,13.07.2030,2241,USD,111.175486,7.50,113.122222,7.14
US900123DA57,15.01.2031,2427,USD,93.944083,7.54,95.856722,7.17
US900123DC14,26.06.2031,2589,USD,93.460278,7.53,95.381875,7.17
US900123DG28,19.01.2033,3162,USD,113.922208,7.66,115.895417,7.39
US900123DD96,20.09.2033,3406,USD,94.022556,7.58,95.962833,7.29
US900123AT75,14.02.2034,3553,USD,105.777222,7.48,107.871333,7.20
US900123DK30,15.05.2034,3643,USD,99.755625,7.69,101.563528,7.44
US900123AY60,17.03.2036,4315,USD,94.539514,7.75,96.642000,7.48
US900123BB58,05.03.2038,5033,USD,97.668972,7.72,99.859667,7.46
US900123BG46,30.05.2040,5850,USD,92.294500,7.97,94.481250,7.73
US900123BJ84,14.01.2041,6079,USD,83.801667,8.02,85.742000,7.79
US900123CB40,16.04.2043,6901,USD,69.931583,8.05,71.902292,7.80
US900123CG37,17.02.2045,7574,USD,86.857069,8.12,88.775083,7.92
US900123CM05,11.05.2047,8387,USD,75.677639,8.12,77.574500,7.91
XS1843443356,31.03.2025,311,EUR,100.364247,4.98,102.136932,2.90
XS1629918415,14.06.2025,386,EUR,101.443525,4.85,103.307044,3.04
XS1909184753,16.02.2026,633,EUR,102.094350,4.75,104.026180,3.62
XS2361850527,08.07.2027,1140,EUR,102.875090,4.71,104.829904,4.04
XS2790222116,21.05.2030,2188,EUR,101.365137,5.80,102.042521,5.67
