Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,3194,USD,108.469444,4.76,112.049306,4.29
US900123AW05,05.02.2025,3514,USD,121.847569,4.87,125.45,4.47
US900123CJ75,14.04.2026,3947,USD,94.826389,4.97,98.635417,4.52
US900123AL40,15.01.2030,5319,USD,172.744792,5.2,176.659722,4.95
US900123AT75,14.02.2034,6810,USD,131.138889,5.55,135.0,5.28
US900123AY60,17.03.2036,7572,USD,117.102431,5.62,120.947917,5.35
US900123BB58,05.03.2038,8290,USD,122.945139,5.62,126.795833,5.37
US900123BG46,30.05.2040,9107,USD,114.7,5.67,118.54375,5.42
US900123BJ84,14.01.2041,9336,USD,107.416667,5.65,111.25,5.38
US900123CB40,16.04.2043,10158,USD,91.420833,5.55,95.238542,5.27
US900123CG37,17.02.2045,10831,USD,116.837153,5.61,120.429167,5.4
