KÃ½ymet AdÃ½,Vade,Vadeye Kalan GÃ¼n,DÃ¶viz,AlÃ½Ã¾ FiyatÃ½,AlÃ½Ã¾ OranÃ½,SatÃ½Ã¾ FiyatÃ½,SatÃ½Ã¾ OranÃ½
US900123CR91,23.12.2023,444,USD,101.487167,7.73,103.955444,5.63
US900123CF53,22.03.2024,534,USD,95.928639,8.93,98.436583,7.07
US900123CV04,10.08.2024,675,USD,96.140139,9.25,98.655417,7.74
US900123CW86,14.11.2024,771,USD,95.145333,9.35,97.699444,7.98
US900123AW05,05.02.2025,854,USD,96.197167,9.83,98.803139,8.56
US900123CX69,13.03.2025,890,USD,87.715722,10.19,90.290333,8.91
US900123CZ18,14.10.2025,1105,USD,92.843125,10.38,95.432542,9.33
US900123DB31,26.01.2026,1209,USD,85.007417,10.57,87.600806,9.55
US900123CJ75,14.04.2026,1287,USD,83.77075,10.59,86.356361,9.61
US900123CK49,09.10.2026,1465,USD,84.012333,10.62,86.565417,9.75
US900123CL22,25.03.2027,1632,USD,83.706667,10.73,86.301,9.93
USM88269US88,24.09.2027,1815,USD,93.248778,10.44,95.778556,9.77
US900123CP36,17.02.2028,1961,USD,77.896333,10.83,80.494806,10.1
US900123CQ19,24.10.2028,2211,USD,81.981236,10.9,84.607264,10.23
US900123CT57,26.04.2029,2395,USD,88.194708,10.92,90.814069,10.31
US900123AL40,15.01.2030,2659,USD,108.235889,10.74,111.443861,10.14
US900123CY43,13.03.2030,2716,USD,71.445833,11.04,74.068,10.41
US900123DA57,15.01.2031,3024,USD,74.416222,10.98,77.026278,10.4
US900123DD96,20.09.2033,4003,USD,72.218833,10.96,74.839944,10.46
US900123AT75,14.02.2034,4150,USD,84.990333,10.46,88.122778,9.94
US900123AY60,17.03.2036,4912,USD,72.46075,10.87,75.317944,10.37
US900123BB58,05.03.2038,5630,USD,75.861167,10.53,78.923444,10.05
US900123BG46,30.05.2040,6447,USD,73.24975,10.37,76.01625,9.95
US900123BJ84,14.01.2041,6676,USD,63.02,10.87,65.763333,10.39
US900123CB40,16.04.2043,7498,USD,57.941542,10.0,60.551625,9.55
US900123CG37,17.02.2045,8171,USD,66.293333,10.73,69.061139,10.29
US900123CM05,11.05.2047,8984,USD,61.386,10.38,64.103944,9.93
XS1843443356,31.03.2025,908,EUR,96.217192,7.41,98.777534,6.23
XS1629918415,14.06.2025,983,EUR,91.377164,7.31,93.972973,6.17
XS1909184753,16.02.2026,1230,EUR,95.326959,7.97,98.008452,7.01
XS2361850527,08.07.2027,1737,EUR,85.282781,8.54,87.980753,7.77
