Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CV04,10.08.2024,9,USD,102.368250,31.52,103.834806,0.00
US900123CW86,14.11.2024,105,USD,100.424778,8.27,101.987000,2.90
US900123AW05,05.02.2025,188,USD,103.680556,7.22,0.000000,0.00
US900123CX69,13.03.2025,224,USD,99.742167,7.43,101.439389,4.64
US900123CZ18,14.10.2025,439,USD,101.472792,6.73,103.140625,5.34
US900123DB31,26.01.2026,543,USD,97.657972,6.47,99.396750,5.26
US900123CJ75,14.04.2026,621,USD,97.775194,6.44,99.515417,5.37
US900123CK49,09.10.2026,799,USD,98.416667,6.41,100.177833,5.56
US900123CL22,25.03.2027,966,USD,101.190000,6.37,102.883667,5.70
USM88269US88,24.09.2027,1149,USD,109.028889,6.46,110.844444,5.87
US900123DF45,15.01.2028,1262,USD,110.630889,6.53,112.405611,6.01
US900123CP36,17.02.2028,1295,USD,97.946722,6.53,99.733667,5.97
US900123CQ19,24.10.2028,1545,USD,99.767347,6.64,101.408403,6.21
US900123DH01,14.03.2029,1686,USD,113.315708,6.87,115.133875,6.46
US900123CT57,26.04.2029,1729,USD,104.994153,6.87,106.814875,6.45
US900123AL40,15.01.2030,1993,USD,126.404778,6.21,128.952722,5.75
US900123CY43,13.03.2030,2050,USD,94.645500,6.85,96.543833,6.44
US900123DJ66,13.07.2030,2172,USD,110.524250,7.02,112.365639,6.68
US900123DA57,15.01.2031,2358,USD,94.302444,7.12,96.118556,6.77
US900123DC14,26.06.2031,2520,USD,93.723181,7.15,95.548458,6.81
US900123DL13,17.07.2032,2907,USD,99.844083,7.20,101.374250,6.96
US900123DG28,19.01.2033,3093,USD,113.460500,7.27,115.324667,7.01
US900123DD96,20.09.2033,3337,USD,97.692278,7.21,99.662500,6.91
US900123AT75,14.02.2034,3484,USD,110.206111,7.05,112.202000,6.79
US900123DK30,15.05.2034,3574,USD,103.796722,7.31,105.501444,7.08
US900123AY60,17.03.2036,4246,USD,98.392028,7.41,100.398417,7.16
US900123BB58,05.03.2038,4964,USD,101.955278,7.36,104.132833,7.12
US900123BG46,30.05.2040,5781,USD,93.206750,7.62,95.221750,7.40
US900123BJ84,14.01.2041,6010,USD,84.423333,7.72,86.443000,7.48
US900123CB40,16.04.2043,6832,USD,72.688875,7.82,74.569042,7.59
US900123CG37,17.02.2045,7505,USD,90.095056,7.91,92.084667,7.70
US900123CM05,11.05.2047,8318,USD,78.514778,7.92,80.401667,7.72
XS1843443356,31.03.2025,242,EUR,101.046562,5.34,102.802247,2.72
XS1629918415,14.06.2025,317,EUR,98.819397,5.16,100.586014,3.09
XS1909184753,16.02.2026,564,EUR,102.752678,4.92,104.581508,3.71
XS2361850527,08.07.2027,1071,EUR,99.225671,4.77,101.172616,4.06
XS2790222116,21.05.2030,2119,EUR,102.663753,5.75,104.317137,5.43
