KÃ½ymet AdÃ½,Vade,Vadeye Kalan GÃ¼n,DÃ¶viz,AlÃ½Ã¾ FiyatÃ½,AlÃ½Ã¾ OranÃ½,SatÃ½Ã¾ FiyatÃ½,SatÃ½Ã¾ OranÃ½
US900123CR91,23.12.2023,514,USD,97.384722,9.81,100.235,7.62
US900123CF53,22.03.2024,604,USD,93.796528,11.32,96.648472,9.34
US900123CV04,10.08.2024,745,USD,93.835694,11.49,96.720972,9.82
US900123CW86,14.11.2024,841,USD,89.305556,11.6,92.206667,10.07
US900123AW05,05.02.2025,924,USD,94.523611,11.59,97.434583,10.2
US900123CX69,13.03.2025,960,USD,85.461944,11.53,88.395556,10.11
US900123CZ18,14.10.2025,1175,USD,88.233958,11.55,91.149375,10.38
US900123DB31,26.01.2026,1279,USD,80.783194,11.59,83.669583,10.47
US900123CJ75,14.04.2026,1357,USD,79.465972,11.62,82.439583,10.5
US900123CK49,09.10.2026,1535,USD,79.5025,11.63,82.419583,10.62
US900123CL22,25.03.2027,1702,USD,81.923333,11.72,84.906667,10.78
USM88269US88,24.09.2027,1885,USD,92.068333,11.44,95.046111,10.64
US900123CP36,17.02.2028,2031,USD,76.007778,11.68,78.94625,10.83
US900123CQ19,24.10.2028,2281,USD,77.182292,11.74,80.126319,10.97
US900123CT57,26.04.2029,2465,USD,82.847431,11.8,85.859792,11.07
US900123AL40,15.01.2030,2729,USD,101.435833,11.66,104.961806,10.97
US900123CY43,13.03.2030,2786,USD,70.094167,11.67,73.123333,10.92
US900123DA57,15.01.2031,3094,USD,69.498333,11.78,72.411389,11.1
US900123DD96,20.09.2033,4073,USD,70.023056,11.77,72.989167,11.16
US900123AT75,14.02.2034,4220,USD,83.242222,11.18,86.276667,10.65
US900123AY60,17.03.2036,4982,USD,71.282639,11.45,74.380833,10.88
US900123BB58,05.03.2038,5700,USD,73.369722,11.31,76.42,10.79
US900123BG46,30.05.2040,6517,USD,66.16875,11.35,69.36625,10.79
US900123BJ84,14.01.2041,6746,USD,59.666667,11.26,62.66,10.71
US900123CB40,16.04.2043,7568,USD,56.147708,10.13,59.054792,9.63
US900123CG37,17.02.2045,8241,USD,65.354444,11.24,68.35125,10.73
US900123CM05,11.05.2047,9054,USD,57.903889,10.8,60.815833,10.28
XS1843443356,31.03.2025,978,EUR,92.455205,8.53,95.500548,7.17
XS1629918415,14.06.2025,1053,EUR,87.342877,8.54,90.410685,7.21
XS1909184753,16.02.2026,1300,EUR,91.403699,8.88,94.822192,7.68
XS2361850527,08.07.2027,1807,EUR,81.60774,9.23,84.721712,8.33
