Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123AW05,05.02.2025,64,USD,102.526361,6.58,103.564333,0.71
US900123CX69,13.03.2025,100,USD,100.331444,6.44,101.577056,1.98
US900123CZ18,14.10.2025,315,USD,101.724708,5.34,102.970125,3.90
US900123DB31,26.01.2026,419,USD,100.951694,5.40,102.079083,4.40
US900123CJ75,14.04.2026,497,USD,98.898472,5.54,100.120083,4.62
US900123CK49,09.10.2026,675,USD,99.486250,5.59,100.884333,4.80
US900123CL22,25.03.2027,842,USD,101.731333,5.72,103.220667,5.04
USM88269US88,24.09.2027,1025,USD,108.893333,5.76,110.391111,5.22
US900123DF45,15.01.2028,1138,USD,115.041417,5.87,116.529278,5.39
US900123CP36,17.02.2028,1171,USD,99.072028,5.97,100.481500,5.49
US900123CQ19,24.10.2028,1421,USD,101.092542,6.00,102.509569,5.60
US900123DH01,14.03.2029,1562,USD,113.371292,6.31,114.886375,5.94
US900123CT57,26.04.2029,1605,USD,105.464681,6.38,106.960042,6.01
US900123AL40,15.01.2030,1869,USD,130.779083,5.86,132.777056,5.48
US900123CY43,13.03.2030,1926,USD,95.482667,6.54,97.167833,6.15
US900123DJ66,13.07.2030,2048,USD,115.195611,6.60,116.857306,6.28
US900123DA57,15.01.2031,2234,USD,98.251833,6.76,99.988889,6.41
US900123DC14,26.06.2031,2396,USD,97.525153,6.84,99.258792,6.51
US900123DL13,17.07.2032,2783,USD,103.340667,7.01,104.951250,6.75
US900123DG28,19.01.2033,2969,USD,117.907583,7.01,119.555667,6.78
US900123DD96,20.09.2033,3213,USD,97.853056,7.03,99.586167,6.77
US900123AT75,14.02.2034,3360,USD,110.145222,6.85,111.910667,6.61
US900123DK30,15.05.2034,3450,USD,103.924250,7.10,105.538611,6.88
US900123DN78,03.01.2035,3683,USD,96.675333,7.12,98.191444,6.91
US900123AY60,17.03.2036,4122,USD,99.100389,7.18,100.770583,6.97
US900123BB58,05.03.2038,4840,USD,103.732222,7.02,105.575500,6.81
US900123BG46,30.05.2040,5657,USD,93.174250,7.51,95.049750,7.30
US900123BJ84,14.01.2041,5886,USD,86.858667,7.69,88.542000,7.49
US900123CB40,16.04.2043,6708,USD,72.711458,7.75,74.292542,7.55
US900123CG37,17.02.2045,7381,USD,89.067694,7.91,90.617500,7.75
US900123CM05,11.05.2047,8194,USD,77.573389,7.94,79.088333,7.77
XS1843443356,31.03.2025,118,EUR,103.113795,4.53,104.659137,0.00
XS1629918415,14.06.2025,193,EUR,101.072507,4.07,102.649315,1.12
XS1909184753,16.02.2026,440,EUR,106.024426,3.56,107.745842,2.14
XS2361850527,08.07.2027,947,EUR,103.334973,3.72,105.098945,3.02
XS2790222116,21.05.2030,1995,EUR,109.333644,4.76,111.009836,4.43
