Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,438,USD,101.280000,8.03,103.742278,5.90
US900123CF53,22.03.2024,528,USD,95.669472,9.24,98.181417,7.35
US900123CV04,10.08.2024,669,USD,95.729972,9.59,98.274250,8.04
US900123CW86,14.11.2024,765,USD,94.524667,9.79,97.039778,8.41
US900123AW05,05.02.2025,848,USD,95.669083,10.18,98.246056,8.90
US900123CX69,13.03.2025,884,USD,87.179556,10.54,89.722167,9.26
US900123CZ18,14.10.2025,1099,USD,92.235375,10.71,94.793792,9.65
US900123DB31,26.01.2026,1203,USD,84.303583,10.91,86.867972,9.89
US900123CJ75,14.04.2026,1281,USD,83.116583,10.90,85.673194,9.92
US900123CK49,09.10.2026,1459,USD,80.853083,10.93,83.370167,10.05
US900123CL22,25.03.2027,1626,USD,82.821667,11.06,85.386000,10.26
USM88269US88,24.09.2027,1809,USD,92.287111,10.75,94.821889,10.07
US900123CP36,17.02.2028,1955,USD,76.689750,11.23,79.260222,10.49
US900123CQ19,24.10.2028,2205,USD,80.832319,11.24,83.435347,10.56
US900123CT57,26.04.2029,2389,USD,87.074792,11.23,89.690153,10.61
US900123AL40,15.01.2030,2653,USD,107.015806,11.02,110.107778,10.43
US900123CY43,13.03.2030,2710,USD,70.374333,11.34,73.015500,10.70
US900123DA57,15.01.2031,3018,USD,73.320389,11.26,75.951444,10.67
US900123DC14,26.06.2031,3180,USD,0.000000,0.00,0.000000,0.00
US900123DD96,20.09.2033,3997,USD,71.002167,11.23,73.616278,10.72
US900123AT75,14.02.2034,4144,USD,83.262667,10.79,86.466111,10.24
US900123AY60,17.03.2036,4906,USD,71.061333,11.14,73.936528,10.63
US900123BB58,05.03.2038,5624,USD,74.298000,10.81,77.416278,10.31
US900123BG46,30.05.2040,6441,USD,71.601250,10.67,74.390750,10.22
US900123BJ84,14.01.2041,6670,USD,61.570000,11.16,64.309333,10.66
US900123CB40,16.04.2043,7492,USD,56.535792,10.28,59.168875,9.81
US900123CG37,17.02.2045,8165,USD,64.667750,11.03,67.435556,10.57
US900123CM05,11.05.2047,8978,USD,59.930833,10.66,62.637778,10.19
XS1843443356,31.03.2025,902,EUR,95.646219,7.74,98.219562,6.54
XS1629918415,14.06.2025,977,EUR,90.710589,7.67,93.327397,6.50
XS1909184753,16.02.2026,1224,EUR,94.490438,8.33,97.106932,7.38
XS2361850527,08.07.2027,1731,EUR,84.224699,8.89,86.911671,8.11
