KÃ½ymet AdÃ½,Vade,Vadeye Kalan GÃ¼n,DÃ¶viz,AlÃ½Ã¾ FiyatÃ½,AlÃ½Ã¾ OranÃ½,SatÃ½Ã¾ FiyatÃ½,SatÃ½Ã¾ OranÃ½
US900123CR91,23.12.2023,1096,USD,111.265861,4.49,110.176139,3.64
US900123CF53,22.03.2024,1186,USD,105.0765,4.53,107.573444,3.73
US900123CV04,10.08.2024,1327,USD,107.854333,4.68,110.634611,3.88
US900123CW86,14.11.2024,1423,USD,103.700111,4.72,106.236222,4.02
US900123AW05,05.02.2025,1506,USD,112.415597,4.78,115.211569,4.08
US900123CX69,13.03.2025,1542,USD,99.29875,4.74,102.022361,4.03
US900123CZ18,14.10.2025,1757,USD,107.268167,4.94,110.073583,4.32
US900123CJ75,14.04.2026,1939,USD,97.743778,4.91,100.587389,4.3
US900123CK49,09.10.2026,2117,USD,100.234542,5.03,102.786625,4.52
US900123CL22,25.03.2027,2284,USD,105.488,5.23,108.321333,4.72
US900123CP36,17.02.2028,2613,USD,100.911514,5.27,103.684986,4.81
US900123CQ19,24.10.2028,2863,USD,105.463806,5.42,108.257833,5.0
US900123CT57,26.04.2029,3047,USD,114.339111,5.63,117.156472,5.24
US900123AL40,15.01.2030,3311,USD,148.274819,5.72,151.580792,5.35
US900123CY43,13.03.2030,3368,USD,99.44975,5.53,102.463917,5.11
US900123DA57,15.01.2031,3676,USD,101.954556,5.73,104.997611,5.35
US900123AT75,14.02.2034,4802,USD,119.437444,6.14,122.456889,5.84
US900123AY60,17.03.2036,5564,USD,107.734236,6.26,110.882431,5.96
US900123BB58,05.03.2038,6282,USD,111.652861,6.33,114.838139,6.06
US900123BG46,30.05.2040,7099,USD,104.3195,6.4,107.517,6.12
US900123BJ84,14.01.2041,7328,USD,98.497333,6.37,101.615667,6.09
US900123CB40,16.04.2043,8150,USD,85.51075,6.15,88.612833,5.87
US900123CG37,17.02.2045,8823,USD,103.744347,6.5,106.696153,6.27
US900123CM05,11.05.2047,9636,USD,92.513861,6.39,95.490806,6.15
XS1843443356,31.03.2025,1560,EUR,107.492548,3.56,110.42789,2.85
XS1629918415,14.06.2025,1635,EUR,100.706685,3.49,103.694493,2.77
XS1909184753,16.02.2026,1882,EUR,110.484372,3.87,113.697787,3.22
