Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,502,USD,100.334250,7.69,103.496528,5.29
US900123CF53,22.03.2024,592,USD,97.323222,9.02,100.316167,7.00
US900123CV04,10.08.2024,733,USD,98.229722,9.08,101.195000,7.43
US900123CW86,14.11.2024,829,USD,93.980667,9.25,96.979778,7.73
US900123AW05,05.02.2025,912,USD,96.187458,9.15,99.202431,7.78
US900123CX69,13.03.2025,948,USD,90.030806,9.42,93.033417,8.03
US900123CZ18,14.10.2025,1163,USD,93.894750,9.38,96.891167,8.25
US900123DB31,26.01.2026,1267,USD,86.340333,9.52,89.366722,8.42
US900123CJ75,14.04.2026,1345,USD,85.139833,9.57,88.128444,8.52
US900123CK49,09.10.2026,1523,USD,85.671458,9.60,88.615542,8.66
US900123CL22,25.03.2027,1690,USD,88.443667,9.76,91.476000,8.89
USM88269US88,24.09.2027,1873,USD,99.616111,9.49,102.676889,8.74
US900123CP36,17.02.2028,2019,USD,82.516375,9.89,85.629847,9.07
US900123CQ19,24.10.2028,2269,USD,84.073444,10.02,87.192472,9.27
US900123CT57,26.04.2029,2453,USD,90.529417,10.04,93.704778,9.35
US900123AL40,15.01.2030,2717,USD,110.461681,9.99,114.332653,9.31
US900123CY43,13.03.2030,2774,USD,77.144583,10.02,80.286750,9.33
US900123DA57,15.01.2031,3082,USD,76.924139,10.15,80.039194,9.52
US900123DC14,26.06.2031,3244,USD,0.000000,0.00,0.000000,0.00
US900123DD96,20.09.2033,4061,USD,78.717667,10.11,81.853778,9.56
US900123AT75,14.02.2034,4208,USD,92.739667,9.62,95.961111,9.13
US900123AY60,17.03.2036,4970,USD,80.392708,9.89,83.655903,9.38
US900123BB58,05.03.2038,5688,USD,84.141250,9.62,87.503528,9.15
US900123BG46,30.05.2040,6505,USD,75.657000,9.82,78.879500,9.36
US900123BJ84,14.01.2041,6734,USD,67.940000,9.85,71.091333,9.37
US900123CB40,16.04.2043,7556,USD,62.031667,9.16,65.145750,8.70
US900123CG37,17.02.2045,8229,USD,74.187875,9.85,77.296681,9.41
US900123CM05,11.05.2047,9042,USD,65.913583,9.49,68.994528,9.05
XS1843443356,31.03.2025,966,EUR,96.606260,6.76,99.609603,5.47
XS1629918415,14.06.2025,1041,EUR,91.713726,6.73,95.091534,5.35
XS1909184753,16.02.2026,1288,EUR,96.786658,7.06,99.885151,6.03
XS2361850527,08.07.2027,1795,EUR,87.728575,7.55,90.945548,6.69
