Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CR91,23.12.2023,65,USD,101.431111,12.17,103.353667,1.58
US900123CF53,22.03.2024,155,USD,98.866250,9.54,100.800139,4.97
US900123CV04,10.08.2024,296,USD,99.762083,8.23,101.788639,5.68
US900123CW86,14.11.2024,392,USD,99.645111,8.35,101.715333,6.35
US900123AW05,05.02.2025,475,USD,100.479972,8.22,102.573917,6.56
US900123CX69,13.03.2025,511,USD,94.817000,8.58,96.907222,6.98
US900123CZ18,14.10.2025,726,USD,96.053542,8.63,98.096375,7.52
US900123DB31,26.01.2026,830,USD,92.925139,8.79,95.009917,7.76
US900123CJ75,14.04.2026,908,USD,90.054028,8.82,92.137250,7.85
US900123CK49,09.10.2026,1086,USD,90.086417,8.79,92.176583,7.96
US900123CL22,25.03.2027,1253,USD,91.859000,8.94,93.975667,8.21
USM88269US88,24.09.2027,1436,USD,99.398222,8.97,101.587778,8.32
US900123DF45,15.01.2028,1549,USD,105.332472,9.07,107.421194,8.51
US900123CP36,17.02.2028,1582,USD,87.488639,8.92,89.583583,8.31
US900123CQ19,24.10.2028,1832,USD,91.387431,9.05,93.495486,8.51
US900123DH01,14.03.2029,1973,USD,100.662458,9.43,102.767625,8.95
US900123CT57,26.04.2029,2016,USD,96.655236,9.28,98.829958,8.77
US900123AL40,15.01.2030,2280,USD,115.440694,9.22,118.221639,8.70
US900123CY43,13.03.2030,2337,USD,80.917000,9.39,83.069333,8.90
US900123DJ66,13.07.2030,2459,USD,100.168333,9.58,102.270722,9.17
US900123DA57,15.01.2031,2645,USD,83.421611,9.46,85.575722,9.02
US900123DC14,26.06.2031,2807,USD,82.660097,9.44,84.809375,9.01
US900123DG28,19.01.2033,3380,USD,100.156750,9.73,102.329917,9.39
US900123DD96,20.09.2033,3624,USD,82.282611,9.36,84.514833,8.98
US900123AT75,14.02.2034,3771,USD,92.280444,9.40,94.681333,9.03
US900123AY60,17.03.2036,4533,USD,80.614111,9.68,83.090500,9.29
US900123BB58,05.03.2038,5251,USD,82.767111,9.60,85.275667,9.24
US900123BG46,30.05.2040,6068,USD,77.541250,9.84,80.028250,9.48
US900123BJ84,14.01.2041,6297,USD,70.544333,9.75,73.005000,9.38
US900123CB40,16.04.2043,7119,USD,59.048625,9.55,61.276792,9.19
US900123CG37,17.02.2045,7792,USD,72.582972,9.85,74.857583,9.54
US900123CM05,11.05.2047,8605,USD,65.290611,9.84,67.472500,9.51
XS1843443356,31.03.2025,529,EUR,100.580596,6.06,102.636142,4.58
XS1629918415,14.06.2025,604,EUR,96.933732,5.98,99.105251,4.57
XS1909184753,16.02.2026,851,EUR,100.596411,6.56,102.651397,5.61
XS2361850527,08.07.2027,1358,EUR,93.476216,6.80,95.671030,6.10
