Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123AW05,05.02.2025,36,USD,102.723486,9.65,103.721944,0.00
US900123CX69,13.03.2025,72,USD,100.533194,7.81,101.768611,1.80
US900123CZ18,14.10.2025,287,USD,101.725833,5.86,103.013958,4.24
US900123DB31,26.01.2026,391,USD,100.871944,5.88,102.036528,4.78
US900123CJ75,14.04.2026,469,USD,98.792222,5.96,100.077639,4.94
US900123CK49,09.10.2026,647,USD,99.141875,6.05,100.585500,5.20
US900123CL22,25.03.2027,814,USD,101.188333,6.19,102.588333,5.53
USM88269US88,24.09.2027,997,USD,108.278333,6.18,109.845000,5.60
US900123DF45,15.01.2028,1110,USD,114.436042,6.25,116.003333,5.73
US900123CP36,17.02.2028,1143,USD,98.353403,6.39,99.906111,5.84
US900123CQ19,24.10.2028,1393,USD,100.127917,6.42,101.713958,5.96
US900123DH01,14.03.2029,1534,USD,112.533417,6.67,114.131542,6.27
US900123CT57,26.04.2029,1577,USD,104.535556,6.76,106.072097,6.37
US900123AL40,15.01.2030,1841,USD,129.627708,6.21,131.846667,5.78
US900123CY43,13.03.2030,1898,USD,94.480417,6.89,96.269167,6.47
US900123DJ66,13.07.2030,2020,USD,114.105986,6.95,115.927028,6.58
US900123DA57,15.01.2031,2206,USD,96.949083,7.14,98.753667,6.77
US900123DC14,26.06.2031,2368,USD,93.215278,7.22,95.034236,6.86
US900123DL13,17.07.2032,2755,USD,101.936042,7.35,103.675417,7.06
US900123DG28,19.01.2033,2941,USD,116.060708,7.39,117.913833,7.12
US900123DD96,20.09.2033,3185,USD,96.168556,7.39,98.017722,7.10
US900123AT75,14.02.2034,3332,USD,108.052222,7.24,109.976889,6.96
US900123DK30,15.05.2034,3422,USD,101.866125,7.49,103.684667,7.23
US900123DN78,03.01.2035,3655,USD,94.408833,7.53,0.000000,0.00
US900123AY60,17.03.2036,4094,USD,97.182014,7.51,99.019306,7.27
US900123BB58,05.03.2038,4812,USD,102.085972,7.28,104.191389,7.03
US900123BG46,30.05.2040,5629,USD,90.207500,7.92,92.128750,7.70
US900123BJ84,14.01.2041,5858,USD,84.379667,8.06,86.229667,7.83
US900123CB40,16.04.2043,6680,USD,69.997083,8.17,71.850708,7.92
US900123CG37,17.02.2045,7353,USD,86.007569,8.32,87.880778,8.11
US900123CM05,11.05.2047,8166,USD,74.717639,8.34,76.505556,8.13
XS1843443356,31.03.2025,90,EUR,103.124589,5.90,104.712603,0.00
XS1629918415,14.06.2025,165,EUR,101.060822,4.79,102.592534,1.44
XS1909184753,16.02.2026,412,EUR,106.032240,3.81,107.902863,2.16
XS2361850527,08.07.2027,919,EUR,103.459589,3.79,105.383548,3.01
XS2790222116,21.05.2030,1967,EUR,108.730329,4.97,110.505616,4.61
