KÃ½ymet AdÃ½,Vade,Vadeye Kalan GÃ¼n,DÃ¶viz,AlÃ½Ã¾ FiyatÃ½,AlÃ½Ã¾ OranÃ½,SatÃ½Ã¾ FiyatÃ½,SatÃ½Ã¾ OranÃ½
US900123CR91,23.12.2023,410,USD,103.25875,6.73,105.846028,4.39
US900123CF53,22.03.2024,500,USD,98.894722,7.17,101.453667,5.22
US900123CV04,10.08.2024,641,USD,99.604222,7.55,102.1995,5.97
US900123CW86,14.11.2024,737,USD,98.512667,7.89,101.108778,6.48
US900123AW05,05.02.2025,820,USD,100.243208,8.19,102.940181,6.88
US900123CX69,13.03.2025,856,USD,91.587306,8.59,94.202917,7.3
US900123CZ18,14.10.2025,1071,USD,93.568,9.09,96.201417,8.03
US900123DB31,26.01.2026,1175,USD,89.439833,9.1,92.076222,8.09
US900123CJ75,14.04.2026,1253,USD,85.745333,9.29,88.398944,8.31
US900123CK49,09.10.2026,1431,USD,86.112708,9.3,88.692792,8.45
US900123CL22,25.03.2027,1598,USD,88.687667,9.41,91.288,8.64
USM88269US88,24.09.2027,1781,USD,98.219111,9.33,100.776889,8.68
US900123CP36,17.02.2028,1927,USD,82.966125,9.6,85.594597,8.89
US900123CQ19,24.10.2028,2177,USD,84.654194,9.62,87.329222,8.98
US900123CT57,26.04.2029,2361,USD,90.094167,9.78,92.659528,9.22
US900123AL40,15.01.2030,2625,USD,115.125431,9.63,118.578403,9.03
US900123CY43,13.03.2030,2682,USD,76.302083,10.04,78.92825,9.45
US900123DA57,15.01.2031,2990,USD,79.431639,10.03,82.057694,9.49
US900123DD96,20.09.2033,3969,USD,77.498667,10.09,80.124778,9.62
US900123AT75,14.02.2034,4116,USD,91.190667,9.57,94.650111,9.04
US900123AY60,17.03.2036,4878,USD,77.260958,10.15,80.178153,9.69
US900123BB58,05.03.2038,5596,USD,81.65275,9.74,84.690028,9.3
US900123BG46,30.05.2040,6413,USD,75.2935,10.16,78.147,9.73
US900123BJ84,14.01.2041,6642,USD,68.041,10.1,70.808333,9.67
US900123CB40,16.04.2043,7464,USD,59.515917,9.4,62.14,8.99
US900123CG37,17.02.2045,8137,USD,70.488625,10.16,73.186431,9.77
US900123CM05,11.05.2047,8950,USD,65.127083,9.85,67.772028,9.45
XS1843443356,31.03.2025,874,EUR,99.208014,6.28,101.976356,5.0
XS1629918415,14.06.2025,949,EUR,94.059904,6.35,96.864712,5.12
XS1909184753,16.02.2026,1196,EUR,98.817342,6.93,101.667836,5.93
XS2361850527,08.07.2027,1703,EUR,89.430315,7.52,92.259288,6.74
