Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,850,USD,108.757611,3.84,110.469889,3.12
US900123CF53,22.03.2024,940,USD,105.837750,4.34,107.544694,3.66
US900123CV04,10.08.2024,1081,USD,105.059583,4.60,106.777861,4.00
US900123CW86,14.11.2024,1177,USD,104.313111,4.67,106.133222,4.08
US900123AW05,05.02.2025,1260,USD,108.454722,4.81,110.263694,4.27
US900123CX69,13.03.2025,1296,USD,100.309500,4.75,102.130111,4.19
US900123CZ18,14.10.2025,1511,USD,107.046792,5.09,108.848208,4.63
US900123DB31,26.01.2026,1615,USD,98.985639,5.11,100.763028,4.66
US900123CJ75,14.04.2026,1693,USD,97.945528,5.13,99.835139,4.67
US900123CK49,09.10.2026,1871,USD,99.942667,5.30,101.868750,4.87
US900123CL22,25.03.2027,2038,USD,104.739000,5.53,106.723333,5.13
US900123CP36,17.02.2028,2367,USD,97.788889,5.56,99.740361,5.20
US900123CQ19,24.10.2028,2617,USD,104.426681,5.72,106.465708,5.38
US900123CT57,26.04.2029,2801,USD,112.716486,5.95,114.738847,5.64
US900123AL40,15.01.2030,3065,USD,140.282444,5.91,142.542417,5.64
US900123CY43,13.03.2030,3122,USD,97.998500,5.91,100.046667,5.60
US900123DA57,15.01.2031,3430,USD,99.357111,6.13,101.305167,5.86
US900123DC14,26.06.2031,3592,USD,0.000000,0.00,0.000000,0.00
US900123AT75,14.02.2034,4556,USD,113.108444,6.48,115.350889,6.24
US900123AY60,17.03.2036,5318,USD,104.740361,6.69,106.898556,6.46
US900123BB58,05.03.2038,6036,USD,108.992611,6.69,111.246889,6.48
US900123BG46,30.05.2040,6853,USD,100.245750,6.88,102.449250,6.67
US900123BJ84,14.01.2041,7082,USD,91.475333,6.87,93.718667,6.65
US900123CB40,16.04.2043,7904,USD,82.056875,6.60,84.221958,6.38
US900123CG37,17.02.2045,8577,USD,95.973222,6.99,98.166028,6.80
US900123CM05,11.05.2047,9390,USD,88.203111,6.87,90.385056,6.68
XS1843443356,31.03.2025,1314,EUR,105.309671,3.58,107.329014,3.00
XS1629918415,14.06.2025,1389,EUR,99.701096,3.52,101.666904,2.96
XS1909184753,16.02.2026,1636,EUR,107.756849,3.94,109.853342,3.45
XS2361850527,08.07.2027,2143,EUR,102.047342,4.09,103.957315,3.73
