Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,1493,USD,110.506556,5.18,112.287111,4.73
US900123CF53,22.03.2024,1583,USD,102.385361,5.37,104.27425,4.9
US900123CV04,10.08.2024,1724,USD,105.973694,5.46,107.86925,5.02
US900123AW05,05.02.2025,1903,USD,110.077528,5.6,111.984472,5.21
US900123CJ75,14.04.2026,2336,USD,92.615806,5.73,94.488028,5.37
US900123CK49,09.10.2026,2514,USD,95.10075,5.85,96.979917,5.52
US900123CL22,25.03.2027,2681,USD,101.010333,5.99,102.902,5.68
US900123CP36,17.02.2028,3010,USD,95.338194,6.06,97.220139,5.77
US900123CQ19,24.10.2028,3260,USD,100.567375,6.11,102.460431,5.84
US900123CT57,26.04.2029,3444,USD,109.784514,6.31,111.894236,6.04
US900123AL40,15.01.2030,3708,USD,144.24725,6.43,147.029194,6.15
US900123AT75,14.02.2034,5199,USD,114.356556,6.66,116.845444,6.42
US900123AY60,17.03.2036,5961,USD,102.291222,6.76,104.767611,6.52
US900123BB58,05.03.2038,6679,USD,105.851556,6.83,108.332111,6.61
US900123BG46,30.05.2040,7496,USD,101.73725,6.88,104.21225,6.67
US900123BJ84,14.01.2041,7725,USD,93.249667,6.8,95.716333,6.57
US900123CB40,16.04.2043,8547,USD,80.455958,6.56,82.660125,6.35
US900123CG37,17.02.2045,9220,USD,98.232861,6.92,100.456472,6.74
US900123CM05,11.05.2047,10033,USD,87.314722,6.79,89.528611,6.6
XS1843443356,31.03.2025,1957,EUR,108.169604,3.54,110.42015,3.1
XS1629918415,14.06.2025,2032,EUR,99.420765,3.65,101.656284,3.21
XS1909184753,16.02.2026,2279,EUR,110.735548,3.95,112.992534,3.56
