Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,3355,USD,113.288889,4.23,117.368750,3.74
US900123AW05,05.02.2025,3675,USD,127.007292,4.42,131.609722,3.94
US900123AL40,15.01.2030,5480,USD,182.404514,4.71,181.131944,4.42
US900123AT75,14.02.2034,6971,USD,140.083333,4.99,144.694444,4.70
US900123AY60,17.03.2036,7733,USD,125.734375,5.05,130.329861,4.76
US900123BB58,05.03.2038,8451,USD,131.847917,5.08,136.448611,4.81
US900123BG46,30.05.2040,9268,USD,124.075000,5.10,128.668750,4.84
US900123BJ84,14.01.2041,9497,USD,116.000000,5.09,117.333333,4.83
US900123CB40,16.04.2043,10319,USD,99.441667,4.99,103.509375,4.73
US900123CG37,17.02.2045,10992,USD,125.955208,5.10,130.297222,4.87
