Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,3014,USD,105.921528,5.07,109.469444,4.57
US900123AW05,05.02.2025,3334,USD,118.536111,5.18,122.097569,4.75
US900123CJ75,14.04.2026,3767,USD,93.040972,5.23,96.826389,4.74
US900123AL40,15.01.2030,5139,USD,167.645833,5.45,171.494792,5.18
US900123AT75,14.02.2034,6630,USD,126.822222,5.84,130.638889,5.55
US900123AY60,17.03.2036,7392,USD,112.795139,5.93,116.602431,5.64
US900123BB58,05.03.2038,8110,USD,117.884722,5.96,121.695139,5.69
US900123BG46,30.05.2040,8927,USD,110.393750,5.97,114.200000,5.70
US900123BJ84,14.01.2041,9156,USD,103.616667,5.92,107.416667,5.64
US900123CB40,16.04.2043,9978,USD,87.630208,5.85,91.420833,5.55
US900123CG37,17.02.2045,10651,USD,113.031944,5.85,116.837153,5.61
