Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,2684,USD,101.346528,5.66,104.894444,5.09
US900123AW05,05.02.2025,3004,USD,111.798611,5.86,115.360069,5.36
US900123CJ75,14.04.2026,3437,USD,89.365972,5.78,91.901389,5.41
US900123CK49,09.10.2026,3615,USD,92.737500,5.92,96.278125,5.44
US900123AL40,15.01.2030,4809,USD,155.958333,6.08,159.557292,5.79
US900123AT75,14.02.2034,6300,USD,117.772222,6.47,121.338889,6.17
US900123AY60,17.03.2036,7062,USD,104.857639,6.53,108.414931,6.22
US900123BB58,05.03.2038,7780,USD,108.909722,6.59,112.470139,6.30
US900123BG46,30.05.2040,8597,USD,105.343750,6.56,108.900000,6.28
US900123BJ84,14.01.2041,8826,USD,95.516667,6.54,99.066667,6.24
US900123CB40,16.04.2043,9648,USD,80.892708,6.42,84.433333,6.10
US900123CG37,17.02.2045,10321,USD,101.619444,6.62,105.174653,6.36
