Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CV04,10.08.2024,5,USD,102.401806,54.36,103.811083,0.00
US900123CW86,14.11.2024,101,USD,100.429000,8.58,101.908111,3.25
US900123AW05,05.02.2025,184,USD,99.996000,7.38,101.533972,4.29
US900123CX69,13.03.2025,220,USD,99.755389,7.54,101.422000,4.72
US900123CZ18,14.10.2025,435,USD,101.483625,6.79,103.155042,5.35
US900123DB31,26.01.2026,539,USD,97.600750,6.57,99.287139,5.36
US900123CJ75,14.04.2026,617,USD,97.692417,6.54,99.412028,5.45
US900123CK49,09.10.2026,795,USD,98.325833,6.49,100.056917,5.63
US900123CL22,25.03.2027,962,USD,100.971667,6.50,102.711000,5.78
USM88269US88,24.09.2027,1145,USD,108.879444,6.54,110.639222,5.95
US900123DF45,15.01.2028,1258,USD,110.479611,6.60,112.213472,6.08
US900123CP36,17.02.2028,1291,USD,97.660667,6.65,99.455139,6.07
US900123CQ19,24.10.2028,1541,USD,99.652403,6.69,101.460431,6.20
US900123DH01,14.03.2029,1682,USD,112.840875,7.01,114.650958,6.58
US900123CT57,26.04.2029,1725,USD,104.479875,7.02,106.296236,6.58
US900123AL40,15.01.2030,1989,USD,125.752722,6.35,128.346694,5.87
US900123CY43,13.03.2030,2046,USD,94.197833,6.97,96.109000,6.54
US900123DJ66,13.07.2030,2168,USD,110.037639,7.14,111.912333,6.78
US900123DA57,15.01.2031,2354,USD,93.595556,7.28,95.406611,6.92
US900123DC14,26.06.2031,2516,USD,93.077458,7.29,94.919097,6.94
US900123DL13,17.07.2032,2903,USD,99.053250,7.34,100.664833,7.08
US900123DG28,19.01.2033,3089,USD,112.677667,7.40,114.563750,7.12
US900123DD96,20.09.2033,3333,USD,96.784500,7.36,98.735611,7.06
US900123AT75,14.02.2034,3480,USD,109.164000,7.21,111.228444,6.93
US900123DK30,15.05.2034,3570,USD,102.949444,7.44,104.668806,7.20
US900123AY60,17.03.2036,4242,USD,97.243417,7.58,99.265611,7.31
US900123BB58,05.03.2038,4960,USD,100.981833,7.49,103.156111,7.24
US900123BG46,30.05.2040,5777,USD,91.938750,7.78,94.014250,7.54
US900123BJ84,14.01.2041,6006,USD,83.309000,7.86,85.338333,7.62
US900123CB40,16.04.2043,6828,USD,71.677042,7.96,73.576125,7.72
US900123CG37,17.02.2045,7501,USD,88.881667,8.05,90.794472,7.84
US900123CM05,11.05.2047,8314,USD,77.243667,8.08,79.070611,7.87
XS1843443356,31.03.2025,238,EUR,101.067247,5.40,102.735589,2.84
XS1629918415,14.06.2025,313,EUR,98.728014,5.34,100.527822,3.18
XS1909184753,16.02.2026,560,EUR,102.637508,5.03,104.519924,3.77
XS2361850527,08.07.2027,1067,EUR,98.845616,4.93,100.778589,4.22
XS2790222116,21.05.2030,2115,EUR,101.855137,5.93,103.631329,5.57
