Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,2759,USD,110.039583,4.57,113.385417,4.08
US900123AW05,05.02.2025,3079,USD,119.532639,4.63,122.905556,4.21
US900123CJ75,14.04.2026,3512,USD,98.367361,4.67,101.938194,4.22
US900123CK49,09.10.2026,3690,USD,103.829167,4.69,107.160417,4.29
US900123AL40,15.01.2030,4884,USD,170.017361,4.85,173.715278,4.60
US900123AT75,14.02.2034,6375,USD,131.127778,5.28,135.011111,5.01
US900123AY60,17.03.2036,7137,USD,121.131944,5.38,124.996528,5.10
US900123BB58,05.03.2038,7855,USD,127.294444,5.37,127.540278,5.12
US900123BG46,30.05.2040,8672,USD,119.456250,5.41,123.318750,5.17
US900123BJ84,14.01.2041,8901,USD,108.783333,5.40,112.633333,5.15
US900123CB40,16.04.2043,9723,USD,95.828125,5.30,99.409375,5.05
US900123CG37,17.02.2045,10396,USD,118.007639,5.40,121.618056,5.19
