Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,2419,USD,108.146250,4.69,111.694167,4.10
US900123AW05,05.02.2025,2739,USD,116.225972,4.78,119.787431,4.27
US900123CJ75,14.04.2026,3172,USD,97.021028,4.86,100.556444,4.36
US900123CK49,09.10.2026,3350,USD,100.809917,4.98,104.350542,4.51
US900123CL22,25.03.2027,3517,USD,110.484333,5.04,113.834333,4.63
US900123AL40,15.01.2030,4544,USD,160.131694,5.29,163.980653,4.99
US900123AT75,14.02.2034,6035,USD,128.339444,5.69,132.156111,5.39
US900123AY60,17.03.2036,6797,USD,115.549611,5.74,119.356903,5.44
US900123BB58,05.03.2038,7515,USD,120.919111,5.76,124.729528,5.48
US900123BG46,30.05.2040,8332,USD,113.288250,5.79,117.094500,5.52
US900123BJ84,14.01.2041,8561,USD,103.343333,5.77,106.893333,5.51
US900123CB40,16.04.2043,9383,USD,90.878125,5.66,94.418750,5.39
US900123CG37,17.02.2045,10056,USD,113.903472,5.83,117.458681,5.60
US900123CM05,11.05.2047,10869,USD,100.369611,5.82,103.917528,5.58
XS1629918415,14.06.2025,2868,EUR,100.478822,3.25,102.246630,3.00
