Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,2956,USD,105.815972,5.21,109.395833,4.70
US900123AW05,05.02.2025,3276,USD,114.995833,5.29,118.848264,4.81
US900123CJ75,14.04.2026,3709,USD,93.202083,5.31,96.761111,4.85
US900123AL40,15.01.2030,5081,USD,162.305556,5.51,166.220486,5.23
US900123AT75,14.02.2034,6572,USD,121.566667,6.03,125.152778,5.75
US900123AY60,17.03.2036,7334,USD,111.364583,6.13,114.935069,5.85
US900123BB58,05.03.2038,8052,USD,117.012500,6.11,120.863194,5.83
US900123BG46,30.05.2040,8869,USD,109.193750,6.13,113.037500,5.86
US900123BJ84,14.01.2041,9098,USD,99.050000,6.12,102.883333,5.83
US900123CB40,16.04.2043,9920,USD,86.388542,6.02,90.206250,5.71
US900123CG37,17.02.2045,10593,USD,112.062500,5.99,112.592014,5.74
